tf,target,mode,weight,confidence
SREBF2,MTTP,Repression,-1.0,A
SREBF2,NPC1L1,Activation,1.0,A
SREBF2,PCSK9,Activation,1.0,A
SREBF2,PON1,Activation,1.0,A
SRF,ACTA1,Activation,1.0,A
SRF,DMD,Activation,1.0,A
SRF,FOS,Activation,1.0,A
SRF,FOSL1,Activation,1.0,A
SRF,MMP2,Activation,1.0,A
SRF,MYL9,Activation,0.5,B
SRF,SAMD4A,Activation,1.0,A
SRF,TAGLN,Activation,1.0,A
STAT1,APP,Activation,1.0,A
STAT1,BAX,Activation,1.0,A
STAT1,CCL2,Activation,1.0,A
STAT1,CCL3,Activation,1.0,A
STAT1,CCR1,Activation,1.0,A
STAT1,CD40,Activation,1.0,A
STAT1,CD86,Activation,1.0,A
STAT1,CDKN1A,Activation,1.0,A
STAT1,CEBPE,Activation,1.0,A
STAT1,CFTR,Activation,1.0,A
STAT1,CIITA,Activation,1.0,A
STAT1,CTSB,Activation,1.0,A
STAT1,CTSL,Activation,1.0,A
STAT1,CXCL10,Activation,1.0,A
STAT1,EDN1,Activation,1.0,A
STAT1,EGFR,Activation,1.0,A
STAT1,FAS,Activation,1.0,A
STAT1,FCGR1A,Activation,1.0,A
STAT1,FCGRT,Repression,-1.0,A
STAT1,FGF2,Activation,1.0,A
STAT1,FGFR3,Repression,-1.0,A
STAT1,FOXP3,Activation,1.0,A
STAT1,GLS,Activation,1.0,A
STAT1,HLA-E,Activation,1.0,A
STAT1,HMOX1,Activation,1.0,A
STAT1,HSP90AA1,Repression,-1.0,A
STAT1,ICAM1,Activation,1.0,A
STAT1,IFIT3,Activation,1.0,A
STAT1,IFNA1,Activation,1.0,A
STAT1,IFNB1,Repression,-1.0,A
STAT1,IFNG,Activation,1.0,A
STAT1,IFNLR1,Activation,1.0,A
STAT1,IL10,Activation,1.0,A
STAT1,IL1B,Activation,1.0,A
STAT1,IL1R1,Repression,-1.0,A
STAT1,IL2RA,Activation,1.0,A
STAT1,IL6,Repression,-1.0,A
STAT1,IRF1,Activation,1.0,A
STAT1,IRF7,Activation,1.0,A
STAT1,IRF8,Activation,1.0,A
STAT1,JAK2,Activation,1.0,A
STAT1,KRT17,Activation,1.0,A
STAT1,LY96,Activation,1.0,A
STAT1,MMP13,Repression,-1.0,A
STAT1,MMP9,Repression,-1.0,A
STAT1,MUC1,Activation,1.0,A
STAT1,MUC4,Activation,1.0,A
STAT1,MVP,Activation,1.0,A
STAT1,NOS2,Activation,1.0,A
STAT1,NOX5,Activation,1.0,A
STAT1,NR1H4,Repression,-1.0,A
STAT1,OPRM1,Activation,1.0,A
STAT1,PIM1,Activation,1.0,A
STAT1,PLSCR1,Activation,1.0,A
STAT1,PML,Activation,1.0,A
STAT1,PPARA,Activation,1.0,A
STAT1,PRKCE,Repression,-1.0,A
STAT1,PSMB9,Activation,1.0,A
STAT1,PTGS2,Activation,1.0,A
STAT1,S100A10,Activation,1.0,A
STAT1,SCARB1,Repression,-1.0,A
STAT1,SMARCA4,Activation,1.0,A
STAT1,SOCS3,Activation,1.0,A
STAT1,STAT2,Activation,1.0,A
STAT1,STAT3,Activation,1.0,A
STAT1,TAP1,Activation,1.0,A
STAT1,TBX21,Activation,1.0,A
STAT1,TIMP1,Activation,1.0,A
STAT1,TLR3,Activation,1.0,A
STAT1,TNFSF13B,Activation,1.0,A
STAT1,TP53,Activation,1.0,A
STAT1,UPP1,Activation,1.0,A
STAT1,VIP,Activation,1.0,A
STAT2,IFIT3,Activation,1.0,A
STAT2,IRF1,Activation,1.0,A
STAT2,PML,Activation,1.0,A
STAT2,STAT1,Activation,0.5,B
STAT3,A2M,Activation,1.0,A
STAT3,BCL2,Activation,1.0,A
STAT3,BCL2L1,Activation,1.0,A
STAT3,BCL6,Activation,1.0,A
STAT3,BIRC5,Activation,1.0,A
STAT3,CCL2,Activation,1.0,A
STAT3,CCND1,Activation,1.0,A
STAT3,CCND2,Activation,1.0,A
STAT3,CCND3,Activation,1.0,A
STAT3,CDK4,Activation,1.0,A
STAT3,CDKN1A,Activation,1.0,A
STAT3,CFB,Activation,1.0,A
STAT3,CHI3L1,Activation,1.0,A
STAT3,CISH,Activation,1.0,A
STAT3,COPS5,Activation,1.0,A
STAT3,CRP,Activation,1.0,A
STAT3,CSRP1,Activation,1.0,A
STAT3,CYP19A1,Activation,1.0,A
STAT3,EGFR,Activation,1.0,A
STAT3,EPAS1,Activation,0.5,B
STAT3,ESR2,Activation,1.0,A
STAT3,ETV6,Activation,1.0,A
STAT3,FAS,Repression,-1.0,A
STAT3,FOS,Activation,1.0,A
STAT3,GFAP,Activation,1.0,A
STAT3,HAMP,Activation,1.0,A
STAT3,HIF1A,Activation,1.0,A
STAT3,HMOX1,Activation,1.0,A
STAT3,HSPB1,Activation,1.0,A
STAT3,ICAM1,Activation,0.5,B
STAT3,IFNAR1,Activation,1.0,A
STAT3,IL10,Activation,1.0,A
STAT3,IL21,Activation,1.0,A
STAT3,IL2RA,Activation,1.0,A
STAT3,IL6,Activation,1.0,A
STAT3,IRF1,Activation,1.0,A
STAT3,JUNB,Activation,1.0,A
STAT3,KLF11,Activation,1.0,A
STAT3,LTBP1,Repression,-1.0,A
STAT3,MCL1,Activation,1.0,A
STAT3,MMP3,Activation,1.0,A
STAT3,MUC1,Activation,1.0,A
STAT3,MUC4,Activation,1.0,A
STAT3,MYC,Activation,1.0,A
STAT3,MYD88,Activation,1.0,A
STAT3,NOX5,Activation,1.0,A
STAT3,OSM,Activation,1.0,A
STAT3,PGF,Repression,-1.0,A
STAT3,PIM1,Activation,1.0,A
STAT3,PTGS2,Activation,1.0,A
STAT3,PTPN13,Activation,1.0,A
STAT3,ROR1,Activation,1.0,A
STAT3,S100A11,Activation,1.0,A
STAT3,SAA1,Activation,1.0,A
STAT3,SOCS1,Activation,1.0,A
STAT3,SOCS3,Activation,1.0,A
STAT3,STAT1,Activation,1.0,A
STAT3,TIMP1,Activation,1.0,A
STAT3,TP53,Repression,-1.0,A
STAT3,TRH,Activation,1.0,A
STAT3,TWIST1,Activation,1.0,A
STAT3,USP7,Repression,-1.0,A
STAT3,VEGFA,Activation,1.0,A
STAT3,VEGFB,Activation,1.0,A
STAT3,ZFP36,Activation,1.0,A
STAT4,IFNG,Activation,1.0,A
STAT4,IL2RA,Activation,1.0,A
STAT4,IRF1,Activation,1.0,A
STAT4,MYC,Activation,1.0,A
STAT4,PIM1,Activation,1.0,A
STAT4,PRF1,Activation,1.0,A
STAT4,S100A4,Activation,1.0,A
STAT4,SOCS3,Repression,-1.0,A
STAT4,TBX21,Activation,1.0,A
STAT5A,BCL2L1,Activation,1.0,A
STAT5A,BCL6,Repression,-1.0,A
STAT5A,CCND1,Activation,1.0,A
STAT5A,CCND2,Activation,1.0,A
STAT5A,CEL,Activation,1.0,A
STAT5A,CSN2,Activation,1.0,A
STAT5A,ESR1,Activation,1.0,A
STAT5A,IFNG,Activation,1.0,A
STAT5B,BCL2L1,Activation,1.0,A
STAT5B,BCL6,Activation,1.0,A
STAT5B,CCND1,Activation,1.0,A
STAT5B,CEL,Activation,1.0,A
STAT5B,ESR1,Activation,1.0,A
STAT5B,ESR2,Activation,1.0,A
STAT5B,IFNG,Activation,1.0,A
STAT5B,IGF1,Activation,1.0,A
STAT6,ALOX15,Activation,1.0,A
STAT6,CCL17,Activation,1.0,A
STAT6,CISH,Activation,1.0,A
STAT6,FOS,Activation,1.0,A
STAT6,IL4,Activation,1.0,A
STAT6,RHOA,Activation,1.0,A
STAT6,SLC26A4,Activation,1.0,A
STAT6,SOCS1,Activation,1.0,A
TAL1,ALDH1A2,Activation,1.0,A
TAL1,CD34,Repression,-1.0,A
TAL1,ERG,Activation,1.0,A
TAL1,MYB,Activation,1.0,A
TAL1,NFKB1,Repression,-1.0,A
TBP,APP,Activation,1.0,A
TBP,CDKN1A,Activation,1.0,A
TBP,FUS,Repression,-1.0,A
TBP,LIN28B,Activation,1.0,A
TBP,MYC,Activation,1.0,A
TBX2,CDKN2A,Repression,-1.0,A
TBX21,CXCR3,Activation,1.0,A
TBX21,GATA3,Activation,1.0,A
TBX21,IFNG,Activation,1.0,A
TBX21,IL4,Activation,1.0,A
TBX5,CDKN2A,Activation,1.0,A
TBX5,NPPA,Activation,1.0,A
TCF3,BBC3,Repression,-1.0,A
TCF3,CDK6,Repression,-1.0,A
TCF3,CR2,Activation,1.0,A
TCF4,ABCB1,Activation,1.0,A
TCF4,CCND1,Activation,1.0,A
TCF4,CD44,Activation,0.5,B
TCF4,NRXN1,Activation,1.0,A
TCF4,VIM,Activation,1.0,A
TCF7,SNAI2,Activation,1.0,A
TCF7L2,ABCB1,Activation,1.0,A
TCF7L2,BIRC5,Activation,1.0,A
TCF7L2,CTNNB1,Activation,1.0,A
TCF7L2,GLCE,Activation,1.0,A
TCF7L2,WWC1,Activation,0.5,B
TCF7L2,SNAI2,Activation,1.0,A
TCF7L2,STAT3,Activation,1.0,A
TCFL5,CD2,Repression,-1.0,A
TEAD1,MSLN,Activation,1.0,A
TFAP2A,ACHE,Repression,-1.0,A
TFAP2A,ADM,Activation,1.0,A
TFAP2A,ADRA1A,Activation,1.0,A
TFAP2A,ADRA2B,Activation,1.0,A
TFAP2A,APP,Activation,1.0,A
TFAP2A,BACE1,Activation,1.0,A
TFAP2A,BCL2,Repression,-1.0,A
TFAP2A,CCNB1,Activation,1.0,A
TFAP2A,CDH1,Activation,1.0,A
TFAP2A,CDKN1A,Activation,1.0,A
TFAP2A,CFTR,Activation,1.0,A
TFAP2A,CGA,Activation,1.0,A
TFAP2A,CRABP2,Activation,1.0,A
TFAP2A,CRX,Activation,1.0,A
TFAP2A,CSH1,Activation,1.0,A
TFAP2A,CYP11A1,Activation,1.0,A
TFAP2A,DBH,Activation,1.0,A
TFAP2A,EGFR,Activation,1.0,A
TFAP2A,ERBB2,Activation,1.0,A
TFAP2A,ETS1,Activation,1.0,A
TFAP2A,F2R,Repression,-1.0,A
TFAP2A,FAS,Activation,1.0,A
TFAP2A,FOXA1,Activation,1.0,A
TFAP2A,GALNT3,Activation,1.0,A
TFAP2A,GAST,Activation,1.0,A
TFAP2A,GPX4,Activation,1.0,A
TFAP2A,GUSB,Activation,1.0,A
TFAP2A,HGF,Repression,-1.0,A
TFAP2A,HIP1,Activation,1.0,A
TFAP2A,HMOX1,Activation,1.0,A
TFAP2A,HOXA4,Repression,-1.0,A
TFAP2A,HSD17B1,Repression,-1.0,A
TFAP2A,HTT,Activation,1.0,A
TFAP2A,IGFBP5,Activation,1.0,A
TFAP2A,KIT,Activation,1.0,A
TFAP2A,KRT5,Activation,1.0,A
TFAP2A,L1CAM,Activation,1.0,A
TFAP2A,MMP2,Activation,1.0,A
TFAP2A,MPG,Activation,1.0,A
TFAP2A,NME3,Activation,1.0,A
TFAP2A,NR3C1,Activation,1.0,A
TFAP2A,OAT,Activation,1.0,A
TFAP2A,PLAUR,Activation,1.0,A
TFAP2A,POLD2,Activation,1.0,A
TFAP2A,PRKCA,Activation,1.0,A
TFAP2A,PTGS2,Activation,1.0,A
TFAP2A,PVR,Activation,1.0,A
TFAP2A,SLC19A1,Activation,1.0,A
TFAP2A,SNAP91,Activation,1.0,A
TFAP2A,SPRY2,Activation,1.0,A
TFAP2A,TAF7,Activation,1.0,A
TFAP2A,TH,Activation,1.0,A
TFAP2A,TIMP2,Activation,1.0,A
TFAP2A,VEGFA,Activation,1.0,A
TFAP2B,DRD1,Activation,1.0,A
TFAP2B,PTGDS,Activation,1.0,A
TFAP2C,CDKN1A,Repression,-1.0,A
TFAP2C,CRABP2,Activation,1.0,A
TFAP2C,CSTA,Activation,1.0,A
TFAP2C,ECM1,Activation,1.0,A
TFAP2C,ERBB2,Activation,1.0,A
TFAP2C,ESR1,Activation,1.0,A
TFAP2C,MMP2,Activation,1.0,A
TFAP2C,RET,Activation,1.0,A
TFAP2C,SULT1E1,Activation,1.0,A
TFAP4,MDM2,Repression,-1.0,A
TFCP2,TF,Activation,1.0,A
TFDP1,CAV1,Activation,1.0,A
TFDP1,CCNE1,Activation,1.0,A
TFDP1,CDK1,Activation,1.0,A
TFDP1,DHFR,Activation,1.0,A
TFDP1,MYBL2,Activation,1.0,A
TFDP1,PCNA,Activation,1.0,A
TFDP1,RRM1,Activation,1.0,A
TFDP1,TYMS,Activation,1.0,A
THRA,CGA,Repression,-1.0,A
THRB,CGA,Repression,-1.0,A
THRB,POR,Activation,1.0,A
TLX1,ALDH1A1,Repression,-1.0,A
TP53,ABCB1,Repression,-1.0,A
TP53,AFP,Repression,-1.0,A
TP53,AKT1,Repression,-1.0,A
TP53,ALOX5,Activation,1.0,A
TP53,ANTXR1,Activation,1.0,A
TP53,APAF1,Activation,1.0,A
TP53,APCS,Activation,1.0,A
TP53,ATF3,Activation,1.0,A
TP53,ADGRB1,Activation,1.0,A
TP53,BAX,Activation,1.0,A
TP53,BBC3,Activation,1.0,A
TP53,BCL2,Repression,-1.0,A
TP53,BCL2L1,Repression,-1.0,A
TP53,BCL3,Repression,-1.0,A
TP53,BDKRB2,Activation,1.0,A
TP53,BIRC5,Repression,-1.0,A
TP53,BRCA1,Repression,-1.0,A
TP53,BRCA2,Repression,-1.0,A
TP53,BTG2,Activation,1.0,A
TP53,BTG3,Activation,1.0,A
TP53,CABLES1,Activation,1.0,A
TP53,CASP1,Activation,1.0,A
TP53,CASP3,Activation,1.0,A
TP53,CAV1,Activation,1.0,A
TP53,CCNA1,Activation,1.0,A
TP53,CCNA2,Repression,-1.0,A
TP53,CCNB1,Repression,-1.0,A
TP53,CCND1,Repression,-1.0,A
TP53,CD82,Activation,1.0,A
TP53,CDK1,Repression,-1.0,A
TP53,CDKN1A,Activation,1.0,A
TP53,CDKN1B,Activation,1.0,A
TP53,CHEK1,Repression,-1.0,A
TP53,CHEK2,Repression,-1.0,A
TP53,CHUK,Repression,-1.0,A
TP53,CKM,Activation,1.0,A
TP53,CTNNB1,Repression,-1.0,A
TP53,CTSD,Activation,1.0,A
TP53,DDB1,Activation,1.0,A
TP53,DDB2,Activation,1.0,A
TP53,DKK1,Activation,1.0,A
TP53,DNMT1,Repression,-1.0,A
TP53,DUSP1,Activation,1.0,A
TP53,E2F1,Repression,-1.0,A
TP53,E2F3,Repression,-1.0,A
TP53,E2F7,Activation,1.0,A
TP53,EGFR,Activation,1.0,A
TP53,EGR1,Activation,1.0,A
TP53,ELF4,Repression,-1.0,A
TP53,EPHA2,Activation,1.0,A
TP53,ESR1,Activation,1.0,A
TP53,EZH2,Repression,-1.0,A
TP53,FAS,Activation,1.0,A
TP53,FDXR,Activation,1.0,A
TP53,FGF2,Repression,-1.0,A
TP53,FLT1,Activation,1.0,A
TP53,FRMD5,Activation,1.0,A
TP53,GADD45A,Activation,1.0,A
TP53,GDF15,Activation,1.0,A
TP53,GML,Activation,1.0,A
TP53,GPNMB,Activation,1.0,A
TP53,GSTP1,Activation,1.0,A
TP53,HIPK2,Activation,1.0,A
TP53,HNF4A,Repression,-1.0,A
TP53,HRAS,Activation,1.0,A
TP53,HSP90AB1,Repression,-1.0,A
TP53,IER3,Activation,1.0,A
TP53,IFI16,Activation,1.0,A
TP53,IGF1R,Repression,-1.0,A
TP53,IGFBP3,Activation,1.0,A
TP53,ING1,Activation,1.0,A
TP53,MAD1L1,Repression,-1.0,A
TP53,MAP4,Repression,-1.0,A
TP53,MCM7,Repression,-1.0,A
TP53,MDM2,Activation,1.0,A
TP53,MDM4,Activation,1.0,A
TP53,MET,Repression,-1.0,A
TP53,MGMT,Repression,-1.0,A
TP53,MKI67,Repression,-1.0,A
TP53,MMP2,Activation,1.0,A
TP53,MUC2,Activation,1.0,A
TP53,MYC,Repression,-1.0,A
TP53,NLRC4,Activation,1.0,A
TP53,NME1,Activation,1.0,A
TP53,OGG1,Activation,1.0,A
TP53,PAX5,Activation,1.0,A
TP53,PDGFRB,Activation,1.0,A
TP53,PERP,Activation,1.0,A
TP53,PIAS3,Repression,-1.0,A
TP53,PLAGL1,Activation,1.0,A
TP53,PLK1,Repression,-1.0,A
TP53,PLK3,Activation,1.0,A
TP53,PMAIP1,Activation,1.0,A
TP53,PML,Activation,1.0,A
TP53,POLD1,Repression,-1.0,A
TP53,PTPA,Repression,-1.0,A
TP53,PRG3,Activation,1.0,A
TP53,PRKAB1,Activation,1.0,A
TP53,PTEN,Activation,1.0,A
TP53,PTPN13,Activation,1.0,A
TP53,PTTG1,Repression,-1.0,A
TP53,RAD51B,Activation,1.0,A
TP53,RASSF1,Repression,-1.0,A
TP53,RB1,Repression,-1.0,A
TP53,RELA,Activation,1.0,A
TP53,RRM2B,Activation,1.0,A
TP53,S100B,Activation,1.0,A
TP53,SFN,Activation,1.0,A
TP53,SIAH1,Activation,1.0,A
TP53,SIVA1,Activation,1.0,A
TP53,SLC2A1,Repression,-1.0,A
TP53,SLC6A6,Repression,-1.0,A
TP53,SMAD3,Activation,0.5,B
TP53,SSTR2,Repression,-1.0,A
TP53,STAT1,Activation,1.0,A
TP53,STAT3,Repression,-1.0,A
TP53,TBXAS1,Repression,-1.0,A
TP53,TCEAL1,Activation,1.0,A
TP53,TCF7L2,Repression,-1.0,A
TP53,TERT,Repression,-1.0,A
TP53,THBS1,Activation,1.0,A
TP53,TNFRSF10A,Activation,1.0,A
TP53,TNFRSF10B,Activation,1.0,A
TP53,TP53I3,Activation,1.0,A
TP53,TP73,Activation,1.0,A
TP53,TRIM22,Activation,1.0,A
TP53,TYMS,Repression,-1.0,A
TP53,UHRF1,Repression,-1.0,A
TP53,VCAN,Activation,1.0,A
TP53,VEGFA,Repression,-1.0,A
TP53,WRN,Repression,-1.0,A
TP53,XPC,Activation,1.0,A
TP63,CDKN1A,Activation,1.0,A
TP63,KLF4,Repression,-1.0,A
TP63,PPARA,Activation,1.0,A
TP63,TCF4,Activation,1.0,A
TP63,VDR,Activation,1.0,A
TP63,ZNF750,Activation,0.5,B
TP73,BBC3,Activation,1.0,A
TP73,CABLES1,Activation,1.0,A
TP73,CDK1,Repression,-1.0,A
TP73,CDKN1A,Activation,1.0,A
TP73,MDM2,Activation,1.0,A
TP73,PMAIP1,Activation,1.0,A
TP73,TERT,Repression,-1.0,A
TRPS1,RUNX2,Repression,-1.0,A
TWIST1,AKT2,Activation,1.0,A
TWIST1,CDH1,Repression,-1.0,A
TWIST1,ESR1,Repression,-1.0,A
TWIST1,FOS,Activation,1.0,A
TWIST1,MMP2,Activation,1.0,A
TWIST1,NR2F1,Activation,1.0,A
TWIST1,SRPX,Repression,-1.0,A
TWIST1,TIMP1,Repression,-1.0,A
TWIST2,MMP2,Activation,1.0,A
TWIST2,NR2F1,Activation,1.0,A
TWIST2,SRPX,Repression,-1.0,A
USF1,ABCA1,Activation,1.0,A
USF1,APC,Activation,1.0,A
USF1,APEX1,Activation,1.0,A
USF1,APOA2,Activation,1.0,A
USF1,APOA5,Activation,1.0,A
USF1,B2M,Activation,1.0,A
USF1,BRCA2,Activation,1.0,A
USF1,CCNB1,Activation,1.0,A
USF1,CD2,Activation,1.0,A
USF1,CEACAM1,Activation,1.0,A
USF1,CEACAM5,Activation,1.0,A
USF1,CIITA,Activation,1.0,A
USF1,CTSB,Activation,1.0,A
USF1,CTSD,Activation,1.0,A
USF1,CXCR4,Activation,1.0,A
USF1,CYP19A1,Repression,-1.0,A
USF1,CYP1A1,Repression,-1.0,A
USF1,FBP1,Activation,1.0,A
USF1,FCER1A,Activation,1.0,A
USF1,FMR1,Activation,1.0,A
USF1,GATA5,Activation,1.0,A
USF1,GCK,Activation,1.0,A
USF1,HMOX1,Activation,1.0,A
USF1,HOXB4,Activation,1.0,A
USF1,HOXB7,Activation,1.0,A
USF1,ID4,Activation,1.0,A
USF1,IFNG,Repression,-1.0,A
USF1,ISG20,Activation,1.0,A
USF1,LIPC,Activation,1.0,A
USF1,MYH9,Activation,1.0,A
USF1,P4HA1,Activation,1.0,A
USF1,PF4,Activation,1.0,A
USF1,PIGR,Activation,1.0,A
USF1,PKLR,Activation,1.0,A
USF1,PTGDS,Activation,1.0,A
USF1,PTGS2,Repression,-1.0,A
USF1,PTPN6,Activation,1.0,A
USF1,S100A6,Activation,1.0,A
USF1,SERBP1,Activation,1.0,A
USF1,SERPINE1,Activation,1.0,A
USF1,SF1,Activation,1.0,A
USF1,SLC19A1,Activation,1.0,A
USF1,SLC1A3,Activation,1.0,A
USF1,SLC22A2,Activation,1.0,A
USF1,TCN2,Activation,1.0,A
USF1,TERT,Activation,1.0,A
USF1,TGFB1,Activation,1.0,A
USF1,TGFB2,Activation,1.0,A
USF1,TOP3A,Activation,1.0,A
USF1,TYMS,Activation,1.0,A
USF2,ABCA1,Activation,1.0,A
USF2,APC,Activation,1.0,A
USF2,APOA2,Activation,1.0,A
USF2,ATP5F1A,Activation,1.0,A
USF2,B2M,Activation,1.0,A
USF2,BRCA1,Activation,1.0,A
USF2,BRCA2,Activation,1.0,A
USF2,CD2,Activation,1.0,A
USF2,CEACAM1,Activation,1.0,A
USF2,CEACAM5,Activation,1.0,A
USF2,CTSB,Activation,1.0,A
USF2,CTSD,Activation,1.0,A
USF2,CXCR4,Activation,1.0,A
USF2,CYP19A1,Repression,-1.0,A
USF2,FBP1,Activation,1.0,A
USF2,FCER1A,Activation,1.0,A
USF2,FMR1,Activation,1.0,A
USF2,HMOX1,Activation,1.0,A
USF2,HOXB4,Activation,1.0,A
USF2,IGF2R,Activation,1.0,A
USF2,LIPC,Activation,1.0,A
USF2,MYH9,Activation,1.0,A
USF2,P4HA1,Activation,1.0,A
USF2,PDX1,Activation,1.0,A
USF2,PF4,Activation,1.0,A
USF2,PIGR,Activation,1.0,A
USF2,PKLR,Activation,1.0,A
USF2,PTGS2,Activation,1.0,A
USF2,PTPN6,Activation,1.0,A
USF2,SF1,Activation,1.0,A
USF2,SLC19A1,Activation,1.0,A
USF2,TCN2,Activation,1.0,A
USF2,TERT,Activation,1.0,A
USF2,TGFB1,Activation,1.0,A
USF2,TGFB2,Activation,1.0,A
USF2,THBS1,Activation,1.0,A
USF2,TOP3A,Activation,1.0,A
VDR,AMH,Activation,1.0,A
VDR,ASAP2,Activation,1.0,A
VDR,BGLAP,Activation,1.0,A
VDR,BHLHE40,Activation,1.0,A
VDR,CALB1,Activation,1.0,A
VDR,CAMP,Activation,1.0,A
VDR,CDH1,Activation,1.0,A
VDR,CDKN1A,Activation,1.0,A
VDR,CDKN1B,Activation,1.0,A
VDR,CYP24A1,Activation,1.0,A
VDR,CYP3A4,Activation,1.0,A
VDR,CYP7A1,Repression,-1.0,A
VDR,DDIT4,Activation,1.0,A
VDR,EGFR,Repression,-1.0,A
VDR,HOXA10,Activation,1.0,A
VDR,IGFBP3,Repression,-1.0,A
VDR,IL10,Repression,-1.0,A
VDR,IL12B,Activation,1.0,A
VDR,PLD1,Activation,1.0,A
VDR,PODXL,Activation,1.0,A
VDR,PTH,Repression,-1.0,A
VDR,TRPV6,Activation,1.0,A
WT1,ABCB1,Activation,1.0,A
WT1,AMH,Activation,1.0,A
WT1,AR,Repression,-1.0,A
WT1,BCL2,Activation,1.0,A
WT1,CDH1,Repression,-1.0,A
WT1,CDKN1A,Activation,1.0,A
WT1,CIAO1,Repression,-1.0,A
WT1,EGFR,Repression,-1.0,A
WT1,ETS1,Activation,1.0,A
WT1,IGF1,Repression,-1.0,A
WT1,IGF1R,Repression,-1.0,A
WT1,IGF2,Repression,-1.0,A
WT1,IL2RB,Activation,1.0,A
WT1,MYB,Repression,-1.0,A
WT1,MYC,Repression,-1.0,A
WT1,MYCN,Repression,-1.0,A
WT1,NPHS1,Activation,1.0,A
WT1,NR5A1,Repression,-1.0,A
WT1,ODC1,Activation,1.0,A
WT1,PAX2,Repression,-1.0,A
WT1,PDGFA,Repression,-1.0,A
WT1,PODXL,Activation,1.0,A
WT1,SMAD3,Activation,1.0,A
WT1,TBXA2R,Repression,-1.0,A
WT1,TERT,Repression,-1.0,A
WT1,THBS1,Activation,1.0,A
WT1,UBE2I,Repression,-1.0,A
WT1,VDR,Activation,1.0,A
WT1,WTAP,Activation,1.0,A
YBX1,AGT,Activation,1.0,A
YBX1,EGFR,Activation,1.0,A
YBX1,KPNA2,Repression,-1.0,A
YBX1,MMP13,Repression,-1.0,A
YBX1,RBBP8,Repression,-1.0,A
YBX1,SUMO1,Repression,-1.0,A
YY1,APH1A,Activation,1.0,A
YY1,CETP,Activation,1.0,A
YY1,CREBBP,Repression,-1.0,A
YY1,CTCF,Activation,1.0,A
YY1,CXCR4,Repression,-1.0,A
YY1,DEK,Activation,1.0,A
YY1,DNAJB4,Activation,1.0,A
YY1,EGFR,Activation,1.0,A
YY1,EPAS1,Repression,-1.0,A
YY1,ERBB2,Activation,1.0,A
YY1,FAS,Repression,-1.0,A
YY1,FDPS,Repression,-1.0,A
YY1,GNAS,Activation,0.5,B
YY1,HCFC1,Activation,1.0,A
YY1,HSD3B2,Activation,1.0,A
YY1,HSPA5,Activation,1.0,A
YY1,IFNB1,Repression,-1.0,A
YY1,IL5,Activation,1.0,A
YY1,LDLR,Repression,-1.0,A
YY1,LSS,Activation,1.0,A
YY1,MYC,Repression,-1.0,A
YY1,NOS2,Repression,-1.0,A
YY1,NR3C1,Activation,1.0,A
YY1,OPRM1,Activation,1.0,A
YY1,PRDM2,Activation,1.0,A
YY1,SMAD7,Activation,0.5,B
YY1,TNFRSF10B,Repression,-1.0,A
YY1,TOP3A,Activation,1.0,A
YY1,TP53,Activation,1.0,A
YY1,TP73,Activation,1.0,A
YY1,ZNF175,Activation,1.0,A
ZBTB16,CCNA2,Repression,-1.0,A
ZBTB17,CDKN2B,Activation,1.0,A
ZBTB7A,PFKP,Repression,-1.0,A
ZEB1,AR,Repression,-1.0,A
ZEB1,CDH1,Repression,-1.0,A
ZEB1,GRHL2,Repression,-1.0,A
ZEB1,ITGB4,Repression,-1.0,A
ZEB1,LAMC2,Repression,-1.0,A
ZEB1,PKP3,Repression,-1.0,A
ZEB1,SPRR1B,Activation,1.0,A
ZEB2,CDH1,Repression,-1.0,A
ZEB2,MEOX2,Repression,-1.0,A
ZEB2,VIM,Activation,1.0,A
ZFHX3,MUC5AC,Repression,-1.0,A
ZNF143,ESCO2,Activation,1.0,A
ZNF148,CXCL5,Activation,1.0,A
ZNF148,IRS2,Activation,1.0,A
ZNF148,MMP3,Activation,1.0,A
ZNF202,ABCA1,Repression,-1.0,A
ZNF202,POMGNT1,Repression,-1.0,A
ZNF224,ALDOA,Repression,-1.0,A
ZNF267,MMP10,Repression,-1.0,A
ZNF382,HMGA2,Repression,-1.0,A
