tf,target,mode,weight,confidence
FOXP1,JADE2,Activation,0.5,B
FOXP1,FCHSD2,Activation,0.5,B
FOXP1,FNDC3B,Activation,0.5,B
FOXP1,FOCAD,Activation,0.5,B
FOXP1,FOXN3,Activation,0.5,B
GATA3,FOXP1,Activation,0.5,B
FOXP1,GBE1,Activation,0.5,B
FOXP1,GLIS3,Activation,0.5,B
FOXP1,GPBP1L1,Activation,0.5,B
FOXP1,GSE1,Activation,0.5,B
FOXP1,GTDC1,Activation,0.5,B
FOXP1,HECTD1,Activation,0.5,B
FOXP1,HIVEP2,Activation,0.5,B
FOXP1,IGF1R,Activation,0.5,B
FOXP1,ITGA4,Activation,0.5,B
FOXP1,ITPR1,Activation,0.5,B
FOXP1,ARID1A,Activation,0.5,B
FOXP1,MIPOL1,Activation,0.5,B
FOXP1,ARHGAP32,Activation,0.5,B
FOXP1,ANKRD28,Activation,0.5,B
FOXA1,TRIP12,Activation,0.5,B
FOXA1,TRPS1,Activation,0.5,B
FOXA1,TSC22D2,Activation,0.5,B
FOXA1,TSPAN8,Activation,0.5,B
FOXA1,TTC6,Activation,0.5,B
FOXA1,TUSC3,Activation,0.5,B
FOXA1,TRIO,Activation,0.5,B
FOXA1,TXNRD1,Activation,0.5,B
FOXA1,UNC5C,Activation,0.5,B
FOXA1,USP10,Activation,0.5,B
FOXA1,USP25,Activation,0.5,B
FOXA1,UST,Activation,0.5,B
FOXA1,UTRN,Activation,0.5,B
FOXA1,UVRAG,Activation,0.5,B
FOXA1,UBR5,Activation,0.5,B
FOXA1,VAV3,Activation,0.5,B
FOXA1,TRAPPC9,Activation,0.5,B
FOXA1,TPK1,Activation,0.5,B
FOXA1,THSD4,Activation,0.5,B
FOXA1,THSD7A,Activation,0.5,B
FOXA1,TIAM1,Activation,0.5,B
FOXA1,TIAM2,Activation,0.5,B
FOXA1,TLE1,Activation,0.5,B
FOXA1,TLE3,Activation,0.5,B
FOXA1,TPRG1,Activation,0.5,B
FOXA1,TLK1,Activation,0.5,B
FOXA1,TMC1,Activation,0.5,B
FOXA1,TMTC2,Activation,0.5,B
FOXA1,TNS3,Activation,0.5,B
FOXA1,TPD52L1,Activation,0.5,B
FOXA1,TP63,Activation,0.5,B
FOXA1,TPD52,Activation,0.5,B
FOXA1,TLN2,Activation,0.5,B
FOXA1,VGLL4,Activation,0.5,B
FOXA1,VMP1,Activation,0.5,B
FOXA1,VPS13B,Activation,0.5,B
FOXM1,MBP,Activation,0.5,B
FOXM1,PPFIBP2,Activation,0.5,B
FOXO1,ARHGAP10,Activation,0.5,B
FOXO1,FYN,Activation,0.5,B
FOXO1,OSBPL9,Activation,0.5,B
FOXO1,PIP4K2A,Activation,0.5,B
FOXM1,FAM83D,Activation,0.5,B
FOXP1,ACSL3,Activation,0.5,B
FOXP1,ADGRL2,Activation,0.5,B
FOXP1,AFF1,Activation,0.5,B
FOXP1,AFF3,Activation,0.5,B
FOXP1,AGAP1,Activation,0.5,B
FOXP1,AMPD3,Activation,0.5,B
FOXP1,ANGPT1,Activation,0.5,B
FOXP1,ACTR3,Activation,0.5,B
FOXJ2,SUN1,Activation,0.5,B
CEBPD,IL6,Activation,0.5,B
FOXA2,WWC1,Activation,0.5,B
FOXA1,VPS13D,Activation,0.5,B
FOXA1,WDFY3,Activation,0.5,B
FOXA1,WWC1,Activation,0.5,B
FOXA1,WWC2,Activation,0.5,B
FOXA1,ZBTB16,Activation,0.5,B
FOXA1,ZBTB20,Activation,0.5,B
FOXA1,ZFAND3,Activation,0.5,B
FOXA1,ZFPM2,Activation,0.5,B
FOXA1,ZMIZ1,Activation,0.5,B
FOXA1,ZMYND8,Activation,0.5,B
FOXA1,ZNF385B,Activation,0.5,B
FOXA1,ZNF385D,Activation,0.5,B
FOXA1,ZNF407,Activation,0.5,B
FOXA1,ZNF608,Activation,0.5,B
FOXA1,ZPLD1,Activation,0.5,B
FOXP1,AP3B1,Activation,0.5,B
FOXP1,MPZL1,Activation,0.5,B
FOXP1,MSI2,Activation,0.5,B
FOXP1,MTA3,Activation,0.5,B
GATA2,AHI1,Activation,0.5,B
GATA2,AKAP13,Activation,0.5,B
GATA2,AKAP6,Activation,0.5,B
GATA2,ALCAM,Activation,0.5,B
GATA2,ALDH1A2,Activation,0.5,B
GATA2,AMBRA1,Activation,0.5,B
GATA2,AGAP1,Activation,0.5,B
GATA2,AMPD3,Activation,0.5,B
GATA2,ANK3,Activation,0.5,B
GATA2,ANKFN1,Activation,0.5,B
GATA2,ANKRD28,Activation,0.5,B
GATA2,ANKS1B,Activation,0.5,B
GATA2,ANO6,Activation,0.5,B
GATA2,APP,Activation,0.5,B
GATA2,ANGPT1,Activation,0.5,B
GATA2,ARHGAP10,Activation,0.5,B
GATA2,AFF3,Activation,0.5,B
GATA2,ADGRV1,Activation,0.5,B
FOXP1,ZBTB16,Activation,0.5,B
FOXP1,ZFAT,Activation,0.5,B
FOXP1,ZFP36L1,Activation,0.5,B
FOXP1,ZMYM2,Activation,0.5,B
FOXP1,ZNF608,Activation,0.5,B
GABPA,CDK13,Activation,0.5,B
GATA2,AFF1,Activation,0.5,B
GATA1,GRAP2,Activation,0.5,B
GATA2,ABLIM1,Activation,0.5,B
GATA2,ACER3,Activation,0.5,B
GATA2,ADAMTSL1,Activation,0.5,B
GATA2,ADD3,Activation,0.5,B
GATA2,ADGRG6,Activation,0.5,B
GATA2,ADGRL2,Activation,0.5,B
GATA2,ABCC4,Activation,0.5,B
GATA2,ARHGAP15,Activation,0.5,B
GATA2,ARHGAP24,Activation,0.5,B
GATA2,ARHGAP26,Activation,0.5,B
GATA2,CCNY,Activation,0.5,B
GATA2,CCSER1,Activation,0.5,B
GATA2,CD34,Activation,0.5,B
GATA2,CDC42BPA,Activation,0.5,B
GATA2,CDH18,Activation,0.5,B
GATA2,CDK14,Activation,0.5,B
GATA2,CCDC91,Activation,0.5,B
GATA2,CDKAL1,Activation,0.5,B
GATA2,CEMIP2,Activation,0.5,B
GATA2,CEP128,Activation,0.5,B
GATA2,CHN2,Activation,0.5,B
GATA2,CLEC16A,Activation,0.5,B
GATA2,CNBD1,Activation,0.5,B
GATA2,CNIH3,Activation,0.5,B
GATA2,CDYL,Activation,0.5,B
GATA2,CBLB,Activation,0.5,B
GATA2,CAST,Activation,0.5,B
GATA2,CALD1,Activation,0.5,B
GATA2,ARHGAP32,Activation,0.5,B
GATA2,ARHGAP42,Activation,0.5,B
GATA2,ARHGAP6,Activation,0.5,B
GATA2,ARHGEF3,Activation,0.5,B
GATA2,ARID1B,Activation,0.5,B
GATA2,ARID5B,Activation,0.5,B
GATA2,ASAP1,Activation,0.5,B
GATA2,ATP8B4,Activation,0.5,B
GATA2,AUTS2,Activation,0.5,B
GATA2,BCAR3,Activation,0.5,B
GATA2,BCAS3,Activation,0.5,B
GATA2,BCOR,Activation,0.5,B
GATA2,BMPR1B,Activation,0.5,B
GATA2,BNC2,Activation,0.5,B
GATA2,CACHD1,Activation,0.5,B
FOXP1,YPEL3,Activation,0.5,B
FOXP1,XXYLT1,Activation,0.5,B
FOXP1,WNK1,Activation,0.5,B
FOXP1,VPS41,Activation,0.5,B
FOXP1,PRKCB,Activation,0.5,B
FOXP1,PRPF31,Activation,0.5,B
FOXP1,PTCH1,Activation,0.5,B
FOXP1,RABGAP1L,Activation,0.5,B
FOXP1,RAD51B,Activation,0.5,B
FOXP1,RAPGEF1,Activation,0.5,B
FOXP1,PREX1,Activation,0.5,B
FOXP1,RAPGEF4,Activation,0.5,B
FOXP1,RBPJ,Activation,0.5,B
FOXP1,RBPMS,Activation,0.5,B
FOXP1,RERE,Activation,0.5,B
FOXP1,RFTN1,Activation,0.5,B
FOXP1,RIN2,Activation,0.5,B
FOXP1,ROCK1,Activation,0.5,B
FOXP1,RAPGEF5,Activation,0.5,B
FOXP1,PPP1R12A,Activation,0.5,B
FOXP1,POU2F1,Activation,0.5,B
FOXP1,PMAIP1,Activation,0.5,B
FOXP1,NAV2,Activation,0.5,B
FOXP1,NCOR2,Activation,0.5,B
FOXP1,NPAS3,Activation,0.5,B
FOXP1,NRP2,Activation,0.5,B
FOXP1,NRXN3,Activation,0.5,B
FOXP1,NUP98,Activation,0.5,B
FOXP1,PACS1,Activation,0.5,B
FOXP1,PARP1,Activation,0.5,B
FOXP1,PDE4B,Activation,0.5,B
FOXP1,PDS5B,Activation,0.5,B
FOXP1,PHLPP1,Activation,0.5,B
FOXP1,PHTF2,Activation,0.5,B
FOXP1,PIK3R1,Activation,0.5,B
FOXP1,PIP4K2A,Activation,0.5,B
FOXP1,PLCB1,Activation,0.5,B
FOXP1,ROR2,Activation,0.5,B
FOXA1,THADA,Activation,0.5,B
FOXP1,RPTOR,Activation,0.5,B
FOXP1,RUNX1,Activation,0.5,B
FOXP1,TCF12,Activation,0.5,B
FOXP1,TENM4,Activation,0.5,B
FOXP1,THADA,Activation,0.5,B
FOXP1,TPD52,Activation,0.5,B
FOXP1,TPP2,Activation,0.5,B
FOXP1,TRAPPC9,Activation,0.5,B
FOXP1,TBXAS1,Activation,0.5,B
FOXP1,TXNRD1,Activation,0.5,B
FOXP1,UBE3C,Activation,0.5,B
FOXP1,UST,Activation,0.5,B
FOXP1,UTRN,Activation,0.5,B
FOXP1,VGLL4,Activation,0.5,B
FOXP1,VPS13A,Activation,0.5,B
FOXP1,VPS13C,Activation,0.5,B
FOXP1,U2SURP,Activation,0.5,B
FOXP1,TBC1D2B,Activation,0.5,B
FOXP1,SVIL,Activation,0.5,B
FOXP1,STIM2,Activation,0.5,B
FOXP1,SDK2,Activation,0.5,B
FOXP1,SEPTIN9,Activation,0.5,B
FOXP1,SHANK2,Activation,0.5,B
FOXP1,SLC22A23,Activation,0.5,B
FOXP1,SMARCC1,Activation,0.5,B
FOXP1,SND1,Activation,0.5,B
FOXP1,SNX25,Activation,0.5,B
FOXP1,SORL1,Activation,0.5,B
FOXP1,SPAG9,Activation,0.5,B
FOXP1,SPIDR,Activation,0.5,B
FOXP1,SSBP2,Activation,0.5,B
FOXP1,STAG1,Activation,0.5,B
FOXP1,STAG2,Activation,0.5,B
STAT1,FOXP1,Activation,0.5,B
FOXP1,STAT3,Activation,0.5,B
RUNX1,FOXP1,Activation,0.5,B
GATA2,CNTN3,Activation,0.5,B
FOXA1,TGFBR3,Activation,0.5,B
FOXA1,TENM4,Activation,0.5,B
FOXA1,LPP,Activation,0.5,B
FOXA1,LRBA,Activation,0.5,B
FOXA1,LRCH1,Activation,0.5,B
FOXA1,LRIG1,Activation,0.5,B
FOXA1,LRP1B,Activation,0.5,B
FOXA1,LSAMP,Activation,0.5,B
FOXA1,LNX1,Activation,0.5,B
FOXA1,LTBP1,Activation,0.5,B
FOXA1,MACF1,Activation,0.5,B
FOXA1,MACROD2,Activation,0.5,B
FOXA1,MAD1L1,Activation,0.5,B
FOXA1,MAGI1,Activation,0.5,B
FOXA1,MAML3,Activation,0.5,B
FOXA1,MAP2,Activation,0.5,B
FOXA1,LUZP2,Activation,0.5,B
FOXA1,MAP4K4,Activation,0.5,B
FOXA1,LMO7,Activation,0.5,B
FOXA1,LIMCH1,Activation,0.5,B
FOXA1,JMJD1C,Activation,0.5,B
FOXA1,KALRN,Activation,0.5,B
FOXA1,KAT6B,Activation,0.5,B
FOXA1,KCNMA1,Activation,0.5,B
FOXA1,KCNMB2,Activation,0.5,B
FOXA1,KDM4C,Activation,0.5,B
FOXA1,LMBR1,Activation,0.5,B
FOXA1,KDM6A,Activation,0.5,B
FOXA1,KIAA1328,Activation,0.5,B
FOXA1,KIF12,Activation,0.5,B
FOXA1,KIF21A,Activation,0.5,B
FOXA1,KTN1,Activation,0.5,B
FOXA1,LARGE1,Activation,0.5,B
FOXA1,LHFPL2,Activation,0.5,B
FOXA1,KIAA1217,Activation,0.5,B
FOXA1,MAPK10,Activation,0.5,B
FOXA1,MAPKAP1,Activation,0.5,B
FOXA1,MAST4,Activation,0.5,B
FOXA1,NAALADL2,Activation,0.5,B
FOXA1,NAV2,Activation,0.5,B
FOXA1,NAV3,Activation,0.5,B
FOXA1,NBAS,Activation,0.5,B
FOXA1,NBEA,Activation,0.5,B
FOXA1,NCALD,Activation,0.5,B
FOXA1,MYRIP,Activation,0.5,B
FOXA1,NCAM2,Activation,0.5,B
FOXA1,NDUFAF6,Activation,0.5,B
FOXA1,NEDD4L,Activation,0.5,B
FOXA1,NEDD9,Activation,0.5,B
FOXA1,NEK10,Activation,0.5,B
FOXA1,NEK7,Activation,0.5,B
FOXA1,NFIA,Activation,0.5,B
FOXA1,NCOA2,Activation,0.5,B
FOXA1,MYO1B,Activation,0.5,B
FOXA1,MYCBP2,Activation,0.5,B
FOXA1,MTUS1,Activation,0.5,B
FOXA1,MBD5,Activation,0.5,B
FOXA1,MBNL1,Activation,0.5,B
FOXA1,MCF2L2,Activation,0.5,B
FOXA1,MCTP1,Activation,0.5,B
FOXA1,MECOM,Activation,0.5,B
FOXA1,MED13L,Activation,0.5,B
FOXA1,MEF2C,Activation,0.5,B
FOXA1,MET,Activation,0.5,B
FOXA1,MGAT4C,Activation,0.5,B
FOXA1,MID1,Activation,0.5,B
FOXA1,MIPEP,Activation,0.5,B
FOXA1,MIPOL1,Activation,0.5,B
FOXA1,MITF,Activation,0.5,B
FOXA1,MLLT3,Activation,0.5,B
FOXA1,MSI2,Activation,0.5,B
FOXA1,JAZF1,Activation,0.5,B
FOXA1,NFIB,Activation,0.5,B
FOXA1,JARID2,Activation,0.5,B
FOXA1,ITPR2,Activation,0.5,B
FOXA1,FGF12,Activation,0.5,B
FOXA1,FGFR2,Activation,0.5,B
FOXA1,FGGY,Activation,0.5,B
FOXA1,FHIT,Activation,0.5,B
FOXA1,FHOD3,Activation,0.5,B
FOXA1,FIGN,Activation,0.5,B
FOXA1,FERMT2,Activation,0.5,B
FOXA1,FILIP1L,Activation,0.5,B
FOXA1,FNDC3B,Activation,0.5,B
FOXA1,FOCAD,Activation,0.5,B
FOXA1,FOXN3,Activation,0.5,B
FOXA1,FOXP1,Activation,0.5,B
FOXA1,FOXP2,Activation,0.5,B
FOXA1,FRMD4B,Activation,0.5,B
FOXA1,FLNB,Activation,0.5,B
FOXA1,FRY,Activation,0.5,B
FOXA1,FBXW11,Activation,0.5,B
FOXA1,FAT1,Activation,0.5,B
FOXA1,ERC2,Activation,0.5,B
FOXA1,ERG,Activation,0.5,B
FOXA1,ESRP1,Activation,0.5,B
FOXA1,ESRRG,Activation,0.5,B
FOXA1,ETV6,Activation,0.5,B
FOXA1,EVL,Activation,0.5,B
FOXA1,FBXL17,Activation,0.5,B
FOXA1,EXOC4,Activation,0.5,B
FOXA1,EXOC6B,Activation,0.5,B
FOXA1,EXT1,Activation,0.5,B
FOXA1,EYA2,Activation,0.5,B
FOXA1,FAM13A,Activation,0.5,B
FOXA1,ARB2A,Activation,0.5,B
FOXA1,ATOSA,Activation,0.5,B
FOXA1,EXOC6,Activation,0.5,B
FOXA1,FRYL,Activation,0.5,B
FOXA1,FSIP1,Activation,0.5,B
FOXA1,FSTL5,Activation,0.5,B
FOXA1,GULP1,Activation,0.5,B
FOXA1,HDAC4,Activation,0.5,B
FOXA1,HDAC9,Activation,0.5,B
FOXA1,HERC1,Activation,0.5,B
FOXA1,HIVEP2,Activation,0.5,B
FOXA1,HIVEP3,Activation,0.5,B
FOXA1,GTDC1,Activation,0.5,B
FOXA1,HMCN1,Activation,0.5,B
FOXA1,IGF1R,Activation,0.5,B
FOXA1,IL1R1,Activation,0.5,B
FOXA1,IMMP2L,Activation,0.5,B
FOXA1,INPP4B,Activation,0.5,B
FOXA1,IQGAP2,Activation,0.5,B
FOXA1,ITPR1,Activation,0.5,B
FOXA1,ICA1,Activation,0.5,B
FOXA1,GSE1,Activation,0.5,B
FOXA1,GRM7,Activation,0.5,B
FOXA1,GRIP1,Activation,0.5,B
FOXA1,FTO,Activation,0.5,B
FOXA1,FUT8,Activation,0.5,B
FOXA1,GALNTL6,Activation,0.5,B
FOXA1,GHR,Activation,0.5,B
FOXA1,GLI3,Activation,0.5,B
FOXA1,GLIS3,Activation,0.5,B
FOXA1,GMDS,Activation,0.5,B
FOXA1,GNAQ,Activation,0.5,B
FOXA1,GPATCH2,Activation,0.5,B
FOXA1,GPD2,Activation,0.5,B
FOXA1,GRAMD2B,Activation,0.5,B
FOXA1,GRB10,Activation,0.5,B
FOXA1,GRHL2,Activation,0.5,B
FOXA1,GRID2,Activation,0.5,B
FOXA1,GRIK2,Activation,0.5,B
FOXA1,ITSN1,Activation,0.5,B
FOXA1,NIBAN1,Activation,0.5,B
FOXA1,NIPBL,Activation,0.5,B
FOXA1,NLGN1,Activation,0.5,B
FOXA1,SEMA3A,Activation,0.5,B
FOXA1,SEMA3C,Activation,0.5,B
FOXA1,SH3RF1,Activation,0.5,B
FOXA1,SHANK2,Activation,0.5,B
FOXA1,SHROOM3,Activation,0.5,B
FOXA1,SIK3,Activation,0.5,B
FOXA1,SCAPER,Activation,0.5,B
FOXA1,SIL1,Activation,0.5,B
FOXA1,SIPA1L2,Activation,0.5,B
FOXA1,SKAP2,Activation,0.5,B
FOXA1,SLC22A23,Activation,0.5,B
FOXA1,SLC38A1,Activation,0.5,B
FOXA1,SLC38A9,Activation,0.5,B
FOXA1,SLC44A1,Activation,0.5,B
FOXA1,SIPA1L1,Activation,0.5,B
FOXA1,SLC8A1,Activation,0.5,B
FOXA1,SBF2,Activation,0.5,B
FOXA1,SAMD4A,Activation,0.5,B
FOXA1,RBMS1,Activation,0.5,B
FOXA1,RBMS3,Activation,0.5,B
FOXA1,RBPJ,Activation,0.5,B
FOXA1,RBPMS,Activation,0.5,B
FOXA1,RELN,Activation,0.5,B
FOXA1,RERE,Activation,0.5,B
FOXA1,SASH1,Activation,0.5,B
FOXA1,RFX3,Activation,0.5,B
FOXA1,RIMS1,Activation,0.5,B
FOXA1,RIMS2,Activation,0.5,B
FOXA1,RNF43,Activation,0.5,B
FOXA1,ROBO1,Activation,0.5,B
FOXA1,RPS6KC1,Activation,0.5,B
FOXA1,RUNX1,Activation,0.5,B
FOXA1,RGS6,Activation,0.5,B
FOXA1,SLX4IP,Activation,0.5,B
FOXA1,SMCHD1,Activation,0.5,B
FOXA1,SMYD3,Activation,0.5,B
FOXA1,SVIL,Activation,0.5,B
FOXA1,SYBU,Activation,0.5,B
FOXA1,SYNE1,Activation,0.5,B
FOXA1,SYNE2,Activation,0.5,B
FOXA1,SYT1,Activation,0.5,B
FOXA1,TACC2,Activation,0.5,B
FOXA1,STXBP6,Activation,0.5,B
FOXA1,TANK,Activation,0.5,B
FOXA1,TBC1D1,Activation,0.5,B
FOXA1,TBC1D5,Activation,0.5,B
FOXA1,TBC1D8,Activation,0.5,B
FOXA1,TBL1XR1,Activation,0.5,B
FOXA1,TCF12,Activation,0.5,B
FOXA1,TEAD1,Activation,0.5,B
FOXA1,TAOK3,Activation,0.5,B
FOXA1,STK3,Activation,0.5,B
FOXA1,STARD13,Activation,0.5,B
FOXA1,STAG1,Activation,0.5,B
FOXA1,SND1,Activation,0.5,B
FOXA1,SORBS1,Activation,0.5,B
FOXA1,SORBS2,Activation,0.5,B
FOXA1,SOX5,Activation,0.5,B
FOXA1,SOX6,Activation,0.5,B
FOXA1,SOX9,Activation,0.5,B
FOXA1,SPAG17,Activation,0.5,B
FOXA1,SPATS2L,Activation,0.5,B
FOXA1,SPIDR,Activation,0.5,B
FOXA1,SPOCK1,Activation,0.5,B
FOXA1,SPRED2,Activation,0.5,B
FOXA1,SPTBN1,Activation,0.5,B
FOXA1,SSBP2,Activation,0.5,B
FOXA1,ST18,Activation,0.5,B
FOXA1,ST7,Activation,0.5,B
FOXA1,RBM47,Activation,0.5,B
FOXA1,RASEF,Activation,0.5,B
FOXA1,RASAL2,Activation,0.5,B
FOXA1,RAPGEF5,Activation,0.5,B
FOXA1,PAPSS1,Activation,0.5,B
FOXA1,PARD3,Activation,0.5,B
FOXA1,PARD3B,Activation,0.5,B
FOXA1,PAWR,Activation,0.5,B
FOXA1,PBX1,Activation,0.5,B
FOXA1,PBX3,Activation,0.5,B
FOXA1,PAPPA2,Activation,0.5,B
FOXA1,PCLO,Activation,0.5,B
FOXA1,PDE4B,Activation,0.5,B
FOXA1,PDE4D,Activation,0.5,B
FOXA1,PDE8B,Activation,0.5,B
FOXA1,PDLIM5,Activation,0.5,B
FOXA1,PDS5B,Activation,0.5,B
FOXA1,PDZRN3,Activation,0.5,B
FOXA1,PCNX1,Activation,0.5,B
FOXA1,PAM,Activation,0.5,B
FOXA1,PAG1,Activation,0.5,B
FOXA1,PACS1,Activation,0.5,B
FOXA1,NPAS3,Activation,0.5,B
FOXA1,NR3C2,Activation,0.5,B
FOXA1,NRCAM,Activation,0.5,B
FOXA1,NRG3,Activation,0.5,B
FOXA1,NRG4,Activation,0.5,B
FOXA1,NRP1,Activation,0.5,B
FOXA1,NRXN1,Activation,0.5,B
FOXA1,NRXN3,Activation,0.5,B
FOXA1,NUMB,Activation,0.5,B
FOXA1,NXPH1,Activation,0.5,B
FOXA1,OFCC1,Activation,0.5,B
FOXA1,OSBPL10,Activation,0.5,B
FOXA1,OSBPL8,Activation,0.5,B
FOXA1,OSBPL9,Activation,0.5,B
FOXA1,P3H2,Activation,0.5,B
FOXA1,PHACTR1,Activation,0.5,B
FOXA1,TFPI,Activation,0.5,B
FOXA1,PHACTR2,Activation,0.5,B
FOXA1,PHLPP1,Activation,0.5,B
FOXA1,PRKD1,Activation,0.5,B
FOXA1,PRLR,Activation,0.5,B
FOXA1,PRR15L,Activation,0.5,B
FOXA1,PRUNE2,Activation,0.5,B
FOXA1,PSD3,Activation,0.5,B
FOXA1,PTK2,Activation,0.5,B
FOXA1,PRKCH,Activation,0.5,B
FOXA1,PTPN4,Activation,0.5,B
FOXA1,PTPRR,Activation,0.5,B
FOXA1,RABGAP1L,Activation,0.5,B
FOXA1,RAD51B,Activation,0.5,B
FOXA1,RALGAPA1,Activation,0.5,B
FOXA1,RALGAPA2,Activation,0.5,B
FOXA1,RAPGEF4,Activation,0.5,B
FOXA1,PTPRM,Activation,0.5,B
FOXA1,PRKCE,Activation,0.5,B
FOXA1,PRKAG2,Activation,0.5,B
FOXA1,PRICKLE2,Activation,0.5,B
FOXA1,PIAS1,Activation,0.5,B
FOXA1,PIEZO2,Activation,0.5,B
FOXA1,PIP4K2A,Activation,0.5,B
FOXA1,PKIB,Activation,0.5,B
FOXA1,PKP4,Activation,0.5,B
FOXA1,PLCB1,Activation,0.5,B
FOXA1,PLCB4,Activation,0.5,B
FOXA1,PLD1,Activation,0.5,B
FOXA1,PLXNA2,Activation,0.5,B
FOXA1,POU2F1,Activation,0.5,B
FOXA1,PPFIA2,Activation,0.5,B
FOXA1,PPFIBP2,Activation,0.5,B
FOXA1,PPP1R12A,Activation,0.5,B
FOXA1,PPP3CA,Activation,0.5,B
FOXA1,PREX1,Activation,0.5,B
FOXA1,PHLDB2,Activation,0.5,B
GATA2,COL14A1,Activation,0.5,B
GATA2,COL25A1,Activation,0.5,B
GATA2,CPEB4,Activation,0.5,B
GATA3,BMPR1B,Activation,0.5,B
GATA3,BRIP1,Activation,0.5,B
GATA3,CACNA2D1,Activation,0.5,B
GATA3,CADM1,Activation,0.5,B
GATA3,CAMK2D,Activation,0.5,B
GATA3,CAMKMT,Activation,0.5,B
GATA3,BMPER,Activation,0.5,B
GATA3,CAPN2,Activation,0.5,B
GATA3,CBLB,Activation,0.5,B
GATA3,CCDC12,Activation,0.5,B
GATA3,CCDC88C,Activation,0.5,B
GATA3,CCDC91,Activation,0.5,B
GATA3,CCSER1,Activation,0.5,B
GATA3,CDC42EP3,Activation,0.5,B
GATA3,CAST,Activation,0.5,B
GATA3,CDH18,Activation,0.5,B
GATA3,BCOR,Activation,0.5,B
GATA3,BANK1,Activation,0.5,B
GATA3,APP,Activation,0.5,B
GATA3,ARHGAP15,Activation,0.5,B
GATA3,ARHGAP24,Activation,0.5,B
GATA3,ARHGAP25,Activation,0.5,B
GATA3,ARHGAP26,Activation,0.5,B
GATA3,ARHGAP32,Activation,0.5,B
GATA3,BCAR3,Activation,0.5,B
GATA3,ARHGEF3,Activation,0.5,B
GATA3,ARSG,Activation,0.5,B
GATA3,ASAP1,Activation,0.5,B
GATA3,ATRNL1,Activation,0.5,B
GATA3,ATXN7,Activation,0.5,B
GATA3,AUTS2,Activation,0.5,B
GATA3,BACH2,Activation,0.5,B
GATA3,ARID1B,Activation,0.5,B
GATA3,CDK6,Activation,0.5,B
GATA3,CDKAL1,Activation,0.5,B
GATA3,CDYL,Activation,0.5,B
GATA3,CYP24A1,Activation,0.5,B
GATA3,CYRIB,Activation,0.5,B
GATA3,DAAM1,Activation,0.5,B
GATA3,DAB2IP,Activation,0.5,B
GATA3,DCLK1,Activation,0.5,B
GATA3,DENND1A,Activation,0.5,B
GATA3,CUX1,Activation,0.5,B
GATA3,DIP2C,Activation,0.5,B
GATA3,DLEU1,Activation,0.5,B
GATA3,DLG1,Activation,0.5,B
GATA3,DLG2,Activation,0.5,B
GATA3,DMD,Activation,0.5,B
GATA3,DNAJC5B,Activation,0.5,B
GATA3,DNMBP,Activation,0.5,B
GATA3,DLC1,Activation,0.5,B
GATA3,CUEDC1,Activation,0.5,B
GATA3,CTNND2,Activation,0.5,B
GATA3,CTNNA1,Activation,0.5,B
GATA3,CEMIP2,Activation,0.5,B
GATA3,CEP112,Activation,0.5,B
GATA3,CEP128,Activation,0.5,B
GATA3,CHN2,Activation,0.5,B
GATA3,CHST9,Activation,0.5,B
GATA3,CLEC16A,Activation,0.5,B
GATA3,CLMN,Activation,0.5,B
GATA3,CNTNAP2,Activation,0.5,B
GATA3,COL21A1,Activation,0.5,B
GATA3,COL5A1,Activation,0.5,B
GATA3,CPNE4,Activation,0.5,B
GATA3,CRADD,Activation,0.5,B
GATA3,CREB5,Activation,0.5,B
GATA3,CRIM1,Activation,0.5,B
GATA3,CSGALNACT1,Activation,0.5,B
GATA3,ANO6,Activation,0.5,B
GATA3,DOCK10,Activation,0.5,B
GATA3,ANKS1B,Activation,0.5,B
GATA3,ANKRD28,Activation,0.5,B
GATA2,TPRG1,Activation,0.5,B
GATA2,TRAPPC9,Activation,0.5,B
GATA2,TRIO,Activation,0.5,B
GATA2,TRPS1,Activation,0.5,B
GATA2,TUSC3,Activation,0.5,B
GATA2,TXNRD1,Activation,0.5,B
GATA2,TPD52L1,Activation,0.5,B
GATA2,UBE2H,Activation,0.5,B
GATA2,UNC5C,Activation,0.5,B
GATA2,UNC5D,Activation,0.5,B
GATA2,UST,Activation,0.5,B
GATA2,UTRN,Activation,0.5,B
GATA2,UVRAG,Activation,0.5,B
GATA2,VAV3,Activation,0.5,B
GATA2,UBR3,Activation,0.5,B
GATA2,VEPH1,Activation,0.5,B
GATA2,TPD52,Activation,0.5,B
GATA2,TNRC6B,Activation,0.5,B
GATA2,TENM4,Activation,0.5,B
FOS,CD44,Activation,0.5,B
GATA2,TGFBR3,Activation,0.5,B
GATA2,THADA,Activation,0.5,B
GATA2,THSD7A,Activation,0.5,B
GATA2,TIAM1,Activation,0.5,B
GATA2,TNS3,Activation,0.5,B
GATA2,TIAM2,Activation,0.5,B
GATA2,TLK1,Activation,0.5,B
GATA2,TLN2,Activation,0.5,B
GATA2,TMEM204,Activation,0.5,B
GATA2,TMTC2,Activation,0.5,B
GATA2,TNFAIP8,Activation,0.5,B
GATA2,TNIK,Activation,0.5,B
GATA2,TJP2,Activation,0.5,B
GATA2,VGLL4,Activation,0.5,B
GATA2,VPS13A,Activation,0.5,B
GATA2,VPS13B,Activation,0.5,B
GATA3,ADGRG6,Activation,0.5,B
GATA3,ADGRL2,Activation,0.5,B
GATA3,ADGRV1,Activation,0.5,B
