dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,8,5061,5061,0.5,0.5230844632062636,0.516281339878432,1.0335305719921104,0.06056763976812363,0.0547616146504879,0.005806025117635727,0.04616892641252712
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,8,5061,5061,0.5,0.508501810416378,0.5060619065923182,1.0532544378698225,0.01663079671561718,0.016147302463650703,0.00048349425196647644,0.017003620832755972
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,8,5061,5061,0.5,0.5042020251567509,0.5015941646911093,0.9783037475345168,0.07770579308271408,0.07605524361133575,0.0016505494713783264,0.008404050313501887
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,8,5061,5061,0.5,0.5168365033725479,0.5157474761943809,1.0414201183431953,1.504441738128662,1.462643027305603,0.04179871082305908,0.03367300674509566
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,9,5061,5061,0.5,0.5294519878622868,0.5205364603370611,1.0374753451676528,0.04161298647522926,0.03450808301568031,0.00710490345954895,0.05890397572457351
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,9,5061,5061,0.5,0.5230862786394839,0.5163363866256181,1.0414201183431953,0.06056763976812363,0.054453954100608826,0.006113685667514801,0.04617255727896774
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,9,5061,5061,0.5,0.506293267581075,0.5042746413667332,1.0414201183431953,0.01663079671561718,0.01641731522977352,0.00021348148584365845,0.012586535162149914
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,9,5061,5061,0.5,0.5035731825141688,0.5014358270097757,0.9861932938856016,0.07770579308271408,0.07750797271728516,0.00019782036542892456,0.007146365028337653
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,codetection_odds_ratio,9,5061,5061,0.5,0.5140388036552752,0.5141661425061671,1.0650887573964498,1.504441738128662,1.4654486179351807,0.038993120193481445,0.028077607310550423
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,pearson,0,1041,1041,0.5,0.5386511344205536,0.5288775781661563,1.0666666666666667,0.049558550119400024,0.0410008504986763,0.008557699620723724,0.07730226884110736
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,spearman,0,1041,1041,0.5,0.5300969565767047,0.5223586072674051,1.0476190476190477,0.07030005753040314,0.06214495375752449,0.008155103772878647,0.060193913153409495
