source_group,dataset,condition,edge_set,repeat,metric,top_level,requested_top_n,actual_top_n,complete_threshold,total_pairs_ranked,positive_pairs_in_evaluation,negative_pairs_in_evaluation,curated_positive_in_top,curated_positive_fraction,balanced_random_baseline,delta_vs_0_5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,7,codetection_odds_ratio,top_100,100,100,True,826,413,413,59,0.59,0.5,0.0899999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,7,codetection_odds_ratio,top_500,500,500,True,826,413,413,273,0.546,0.5,0.046
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,7,codetection_odds_ratio,top_5pct,5pct,42,True,826,413,413,25,0.5952380952380952,0.5,0.0952380952380952
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,pearson,top_100,100,100,True,826,413,413,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,pearson,top_500,500,500,True,826,413,413,276,0.552,0.5,0.052
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,pearson,top_5pct,5pct,42,True,826,413,413,29,0.6904761904761905,0.5,0.1904761904761904
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,spearman,top_100,100,100,True,826,413,413,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,spearman,top_500,500,500,True,826,413,413,276,0.552,0.5,0.052
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,spearman,top_5pct,5pct,42,True,826,413,413,27,0.6428571428571429,0.5,0.1428571428571429
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,mutual_information,top_100,100,100,True,826,413,413,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,mutual_information,top_500,500,500,True,826,413,413,276,0.552,0.5,0.052
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,mutual_information,top_5pct,5pct,42,True,826,413,413,26,0.6190476190476191,0.5,0.119047619047619
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,coexpression_probability,top_100,100,100,True,826,413,413,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,coexpression_probability,top_500,500,500,True,826,413,413,256,0.512,0.5,0.012
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,coexpression_probability,top_5pct,5pct,42,True,826,413,413,23,0.5476190476190477,0.5,0.0476190476190476
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,codetection_odds_ratio,top_100,100,100,True,826,413,413,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,codetection_odds_ratio,top_500,500,500,True,826,413,413,280,0.56,0.5,0.06
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,8,codetection_odds_ratio,top_5pct,5pct,42,True,826,413,413,27,0.6428571428571429,0.5,0.1428571428571429
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,pearson,top_100,100,100,True,826,413,413,57,0.57,0.5,0.0699999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,pearson,top_500,500,500,True,826,413,413,267,0.534,0.5,0.034
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,pearson,top_5pct,5pct,42,True,826,413,413,30,0.7142857142857143,0.5,0.2142857142857143
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,spearman,top_100,100,100,True,826,413,413,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,spearman,top_500,500,500,True,826,413,413,269,0.538,0.5,0.038
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,spearman,top_5pct,5pct,42,True,826,413,413,27,0.6428571428571429,0.5,0.1428571428571429
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,mutual_information,top_100,100,100,True,826,413,413,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,mutual_information,top_500,500,500,True,826,413,413,262,0.524,0.5,0.024
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,mutual_information,top_5pct,5pct,42,True,826,413,413,27,0.6428571428571429,0.5,0.1428571428571429
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,coexpression_probability,top_100,100,100,True,826,413,413,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,coexpression_probability,top_500,500,500,True,826,413,413,254,0.508,0.5,0.008
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,coexpression_probability,top_5pct,5pct,42,True,826,413,413,23,0.5476190476190477,0.5,0.0476190476190476
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,codetection_odds_ratio,top_100,100,100,True,826,413,413,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,codetection_odds_ratio,top_500,500,500,True,826,413,413,270,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,trrust,9,codetection_odds_ratio,top_5pct,5pct,42,True,826,413,413,26,0.6190476190476191,0.5,0.119047619047619
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,pearson,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,pearson,top_500,500,500,True,972,486,486,278,0.556,0.5,0.056
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,spearman,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,spearman,top_500,500,500,True,972,486,486,278,0.556,0.5,0.056
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,mutual_information,top_100,100,100,True,972,486,486,63,0.63,0.5,0.13
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,mutual_information,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,mutual_information,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,coexpression_probability,top_500,500,500,True,972,486,486,258,0.516,0.5,0.016
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,coexpression_probability,top_5pct,5pct,49,True,972,486,486,27,0.5510204081632653,0.5,0.0510204081632652
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,codetection_odds_ratio,top_100,100,100,True,972,486,486,65,0.65,0.5,0.15
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,codetection_odds_ratio,top_500,500,500,True,972,486,486,289,0.578,0.5,0.0779999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,0,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,pearson,top_100,100,100,True,972,486,486,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,pearson,top_500,500,500,True,972,486,486,278,0.556,0.5,0.056
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,spearman,top_100,100,100,True,972,486,486,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,spearman,top_500,500,500,True,972,486,486,280,0.56,0.5,0.06
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,mutual_information,top_100,100,100,True,972,486,486,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,mutual_information,top_500,500,500,True,972,486,486,282,0.564,0.5,0.0639999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,mutual_information,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,coexpression_probability,top_100,100,100,True,972,486,486,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,coexpression_probability,top_500,500,500,True,972,486,486,257,0.514,0.5,0.014
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,coexpression_probability,top_5pct,5pct,49,True,972,486,486,27,0.5510204081632653,0.5,0.0510204081632652
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,codetection_odds_ratio,top_100,100,100,True,972,486,486,66,0.66,0.5,0.16
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,codetection_odds_ratio,top_500,500,500,True,972,486,486,287,0.574,0.5,0.0739999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,1,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,32,0.6530612244897959,0.5,0.1530612244897958
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,pearson,top_100,100,100,True,972,486,486,67,0.67,0.5,0.17
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,pearson,top_500,500,500,True,972,486,486,282,0.564,0.5,0.0639999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,pearson,top_5pct,5pct,49,True,972,486,486,36,0.7346938775510204,0.5,0.2346938775510204
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,spearman,top_100,100,100,True,972,486,486,69,0.69,0.5,0.1899999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,spearman,top_500,500,500,True,972,486,486,284,0.568,0.5,0.0679999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,spearman,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,mutual_information,top_100,100,100,True,972,486,486,66,0.66,0.5,0.16
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,mutual_information,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,mutual_information,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,coexpression_probability,top_100,100,100,True,972,486,486,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,coexpression_probability,top_500,500,500,True,972,486,486,257,0.514,0.5,0.014
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,coexpression_probability,top_5pct,5pct,49,True,972,486,486,29,0.5918367346938775,0.5,0.0918367346938775
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,codetection_odds_ratio,top_100,100,100,True,972,486,486,70,0.7,0.5,0.1999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,codetection_odds_ratio,top_500,500,500,True,972,486,486,293,0.586,0.5,0.0859999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,2,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,37,0.7551020408163265,0.5,0.2551020408163265
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,pearson,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,pearson,top_500,500,500,True,972,486,486,289,0.578,0.5,0.0779999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,spearman,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,spearman,top_500,500,500,True,972,486,486,288,0.576,0.5,0.0759999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,mutual_information,top_100,100,100,True,972,486,486,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,mutual_information,top_500,500,500,True,972,486,486,288,0.576,0.5,0.0759999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,mutual_information,top_5pct,5pct,49,True,972,486,486,31,0.6326530612244898,0.5,0.1326530612244898
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,coexpression_probability,top_500,500,500,True,972,486,486,258,0.516,0.5,0.016
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,coexpression_probability,top_5pct,5pct,49,True,972,486,486,26,0.5306122448979592,0.5,0.0306122448979592
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,codetection_odds_ratio,top_100,100,100,True,972,486,486,67,0.67,0.5,0.17
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,codetection_odds_ratio,top_500,500,500,True,972,486,486,294,0.588,0.5,0.0879999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,3,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,pearson,top_100,100,100,True,972,486,486,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,pearson,top_500,500,500,True,972,486,486,280,0.56,0.5,0.06
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,pearson,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,spearman,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,spearman,top_500,500,500,True,972,486,486,281,0.562,0.5,0.062
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,mutual_information,top_100,100,100,True,972,486,486,60,0.6,0.5,0.0999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,mutual_information,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,mutual_information,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,coexpression_probability,top_500,500,500,True,972,486,486,257,0.514,0.5,0.014
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,coexpression_probability,top_5pct,5pct,49,True,972,486,486,27,0.5510204081632653,0.5,0.0510204081632652
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,codetection_odds_ratio,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,codetection_odds_ratio,top_500,500,500,True,972,486,486,288,0.576,0.5,0.0759999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,4,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,29,0.5918367346938775,0.5,0.0918367346938775
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,pearson,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,pearson,top_500,500,500,True,972,486,486,283,0.566,0.5,0.0659999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,spearman,top_100,100,100,True,972,486,486,63,0.63,0.5,0.13
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,spearman,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,mutual_information,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,mutual_information,top_500,500,500,True,972,486,486,277,0.554,0.5,0.054
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,mutual_information,top_5pct,5pct,49,True,972,486,486,32,0.6530612244897959,0.5,0.1530612244897958
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,coexpression_probability,top_500,500,500,True,972,486,486,259,0.518,0.5,0.018
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,coexpression_probability,top_5pct,5pct,49,True,972,486,486,25,0.5102040816326531,0.5,0.010204081632653
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,codetection_odds_ratio,top_100,100,100,True,972,486,486,66,0.66,0.5,0.16
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,codetection_odds_ratio,top_500,500,500,True,972,486,486,291,0.582,0.5,0.0819999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,5,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,pearson,top_100,100,100,True,972,486,486,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,pearson,top_500,500,500,True,972,486,486,277,0.554,0.5,0.054
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,spearman,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,spearman,top_500,500,500,True,972,486,486,281,0.562,0.5,0.062
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,mutual_information,top_100,100,100,True,972,486,486,62,0.62,0.5,0.12
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,mutual_information,top_500,500,500,True,972,486,486,278,0.556,0.5,0.056
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,mutual_information,top_5pct,5pct,49,True,972,486,486,31,0.6326530612244898,0.5,0.1326530612244898
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,coexpression_probability,top_500,500,500,True,972,486,486,257,0.514,0.5,0.014
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,coexpression_probability,top_5pct,5pct,49,True,972,486,486,26,0.5306122448979592,0.5,0.0306122448979592
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,codetection_odds_ratio,top_100,100,100,True,972,486,486,69,0.69,0.5,0.1899999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,codetection_odds_ratio,top_500,500,500,True,972,486,486,288,0.576,0.5,0.0759999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,6,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,35,0.7142857142857143,0.5,0.2142857142857143
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,pearson,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,pearson,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,spearman,top_100,100,100,True,972,486,486,65,0.65,0.5,0.15
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,spearman,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,spearman,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,mutual_information,top_100,100,100,True,972,486,486,66,0.66,0.5,0.16
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,mutual_information,top_500,500,500,True,972,486,486,275,0.55,0.5,0.05
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,mutual_information,top_5pct,5pct,49,True,972,486,486,32,0.6530612244897959,0.5,0.1530612244897958
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,coexpression_probability,top_100,100,100,True,972,486,486,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,coexpression_probability,top_500,500,500,True,972,486,486,259,0.518,0.5,0.018
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,coexpression_probability,top_5pct,5pct,49,True,972,486,486,26,0.5306122448979592,0.5,0.0306122448979592
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,codetection_odds_ratio,top_100,100,100,True,972,486,486,70,0.7,0.5,0.1999999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,codetection_odds_ratio,top_500,500,500,True,972,486,486,288,0.576,0.5,0.0759999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,7,codetection_odds_ratio,top_5pct,5pct,49,True,972,486,486,33,0.673469387755102,0.5,0.173469387755102
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,pearson,top_100,100,100,True,972,486,486,63,0.63,0.5,0.13
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,pearson,top_500,500,500,True,972,486,486,279,0.558,0.5,0.058
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,pearson,top_5pct,5pct,49,True,972,486,486,34,0.6938775510204082,0.5,0.1938775510204081
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,spearman,top_100,100,100,True,972,486,486,64,0.64,0.5,0.14
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,spearman,top_500,500,500,True,972,486,486,282,0.564,0.5,0.0639999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,spearman,top_5pct,5pct,49,True,972,486,486,32,0.6530612244897959,0.5,0.1530612244897958
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,mutual_information,top_100,100,100,True,972,486,486,61,0.61,0.5,0.1099999999999999
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,mutual_information,top_500,500,500,True,972,486,486,281,0.562,0.5,0.062
hcl_adult_celltype,ZJU_HCL_adult_celltype,Fibroblast,dorothea_ab,8,mutual_information,top_5pct,5pct,49,True,972,486,486,31,0.6326530612244898,0.5,0.1326530612244898
