run_dir,dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
adult_tissue__adultcolon,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,spearman,9,168,168,0.5,0.4478458049886621,0.4969988726442598,1.2941176470588236,0.0784341916441917,0.0851589255034923,-0.0067247338593006,-0.1043083900226757
adult_tissue__adultcolon,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,mutual_information,9,168,168,0.5,0.4463222789115646,0.4904903377643507,1.0588235294117647,0.0027284077368676,0.0036559242289513,-0.0009275164920836,-0.1073554421768707
adult_tissue__adultcolon,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,coexpression_probability,9,168,168,0.5,0.4849241780045351,0.5023438567872298,0.9411764705882352,0.031074839644134,0.0315456707030534,-0.0004708310589194,-0.0301516439909297
adult_tissue__adultcolon,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,formal_abs,codetection_odds_ratio,9,168,168,0.5,0.4464285714285714,0.5156222591882085,1.2941176470588236,1.8091800212860107,1.871770441532135,-0.0625904202461242,-0.1071428571428571
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,0,446,446,0.5,0.5729403366245048,0.5792345945380013,1.4666666666666666,0.0392087362706661,0.0347563773393631,0.004452358931303,0.1458806732490096
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,0,446,446,0.5,0.5842516439099922,0.5881585842398964,1.4666666666666666,0.0393524933606386,0.0322314128279686,0.00712108053267,0.1685032878199843
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,0,446,446,0.5,0.5765951456896378,0.5820405418813472,1.4222222222222225,0.0008139397250488,0.0005495778750628,0.000264361849986,0.1531902913792757
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,0,446,446,0.5,0.5279439562428362,0.5247696215838845,1.1555555555555554,0.0192006267607212,0.0178073849529027,0.0013932418078184,0.0558879124856723
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,0,446,446,0.5,0.6130175551489071,0.6093317426744443,1.4222222222222225,1.3939268589019775,1.2792106866836548,0.1147161722183227,0.2260351102978142
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,1,446,446,0.5,0.5840404995073297,0.57651165317962,1.3777777777777778,0.0392087362706661,0.0335457287728786,0.0056630074977874,0.1680809990146594
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,1,446,446,0.5,0.5886303766413964,0.5874893985218473,1.4666666666666666,0.0393524933606386,0.0297743594273924,0.0095781339332461,0.1772607532827927
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,1,446,446,0.5,0.5849303223471215,0.5840708209652262,1.4666666666666666,0.0008139397250488,0.0004899486666545,0.0003239910583943,0.1698606446942427
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,1,446,446,0.5,0.5274236361077038,0.5260498455373501,1.1111111111111112,0.0192006267607212,0.0176767678931355,0.0015238588675856,0.0548472722154074
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,1,446,446,0.5,0.6115747350640471,0.6035093743976949,1.3777777777777778,1.3939268589019775,1.2776567935943604,0.1162700653076171,0.2231494701280942
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,2,446,446,0.5,0.5842365621669448,0.5866807417732607,1.4666666666666666,0.0392087362706661,0.0318958293646574,0.0073129069060087,0.1684731243338897
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,2,446,446,0.5,0.5879667799473145,0.5943401953707617,1.511111111111111,0.0393524933606386,0.0307844951748847,0.0085679981857538,0.175933559894629
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,2,446,446,0.5,0.5842968891391341,0.5893732021535244,1.4222222222222225,0.0008139397250488,0.0005094184889458,0.000304521236103,0.1685937782782682
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,2,446,446,0.5,0.5329737175491163,0.5271267579141788,1.1111111111111112,0.0192006267607212,0.0176985366269946,0.0015020901337265,0.0659474350982323
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,2,446,446,0.5,0.6221570914355808,0.6205789102586939,1.4666666666666666,1.3939268589019775,1.2761104106903076,0.1178164482116699,0.2443141828711617
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,3,446,446,0.5,0.5762130748657724,0.5733453966250343,1.3777777777777778,0.0392087362706661,0.033233106136322,0.0059756301343441,0.1524261497315449
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,3,446,446,0.5,0.5830451044662067,0.5809051488256605,1.3777777777777778,0.0393524933606386,0.0303966784849762,0.0089558148756623,0.1660902089324136
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,3,446,446,0.5,0.5774296688049227,0.5759560720992837,1.3333333333333333,0.0008139397250488,0.000509580830112,0.0003043588949367,0.1548593376098452
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,3,446,446,0.5,0.5269359930825073,0.5251549279753966,1.1111111111111112,0.0192006267607212,0.0183951584622263,0.0008054682984948,0.0538719861650143
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,3,446,446,0.5,0.6079098715035491,0.597474725463885,1.3333333333333333,1.3939268589019775,1.2834795713424685,0.1104472875595092,0.2158197430070985
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,4,446,446,0.5,0.5716131432363409,0.5658252746713717,1.2444444444444445,0.0392087362706661,0.0339211020618677,0.0052876342087984,0.1432262864726818
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,4,446,446,0.5,0.5833366848317882,0.5767376000648634,1.3333333333333333,0.0393524933606386,0.0310987792909145,0.008253714069724,0.1666733696635765
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,4,446,446,0.5,0.5768565625691247,0.5724260000946129,1.3333333333333333,0.0008139397250488,0.000530733843334,0.0002832058817148,0.1537131251382493
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,4,446,446,0.5,0.5275543445474472,0.5226192289601055,1.1111111111111112,0.0192006267607212,0.0177203062921762,0.0014803204685449,0.0551086890948944
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,4,446,446,0.5,0.60908624746124,0.5961152025188603,1.2444444444444445,1.3939268589019775,1.2756154537200928,0.1183114051818847,0.2181724949224799
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,5,446,446,0.5,0.5723169579118824,0.568150010474199,1.288888888888889,0.0392087362706661,0.0342065449804067,0.0050021912902593,0.1446339158237648
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,5,446,446,0.5,0.5784124957268395,0.5793051558499832,1.3333333333333333,0.0393524933606386,0.0315106883645057,0.0078418049961328,0.156824991453679
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,5,446,446,0.5,0.5755343964286432,0.5748800540453841,1.3333333333333333,0.0008139397250488,0.0005434787599369,0.0002704609651118,0.1510687928572864
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,5,446,446,0.5,0.5271194876229162,0.5225393985214266,1.1111111111111112,0.0192006267607212,0.0176549982279539,0.0015456285327672,0.0542389752458323
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,5,446,446,0.5,0.6019475557521768,0.5989187749931032,1.288888888888889,1.3939268589019775,1.2958521842956543,0.0980746746063232,0.2038951115043537
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,6,446,446,0.5,0.5840756902411068,0.5836635275394032,1.4222222222222225,0.0392087362706661,0.0343452226370573,0.0048635136336088,0.1681513804822136
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,6,446,446,0.5,0.5917673791952383,0.5898041012161075,1.4666666666666666,0.0393524933606386,0.0304517718032002,0.0089007215574383,0.1835347583904762
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,6,446,446,0.5,0.5856542460133927,0.5850822370052216,1.4222222222222225,0.0008139397250488,0.0005305879749357,0.000283351750113,0.1713084920267851
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,6,446,446,0.5,0.5300805365078727,0.5257534232398684,1.1111111111111112,0.0192006267607212,0.0177203062921762,0.0014803204685449,0.0601610730157453
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,6,446,446,0.5,0.6211063966699513,0.6152665562591977,1.4222222222222225,1.3939268589019775,1.2673289775848389,0.1265978813171386,0.2422127933399023
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,7,446,446,0.5,0.5675460998612479,0.5671932605539005,1.288888888888889,0.0392087362706661,0.0347647592425346,0.0044439770281314,0.1350921997224958
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,7,446,446,0.5,0.5696173259064128,0.5740076362246245,1.3777777777777778,0.0393524933606386,0.0316736940294504,0.0076787993311882,0.1392346518128255
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,7,446,446,0.5,0.5669227211486256,0.5682890170703301,1.3333333333333333,0.0008139397250488,0.0005229499656707,0.0002909897593781,0.133845442297251
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,7,446,446,0.5,0.526785175652034,0.5245836228014857,1.0666666666666669,0.0192006267607212,0.0185040049254894,0.0006966218352317,0.0535703513040679
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,7,446,446,0.5,0.5941754308351264,0.5947296258568453,1.4222222222222225,1.3939268589019775,1.2910995483398438,0.1028273105621337,0.1883508616702527
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,8,446,446,0.5,0.5589897243057371,0.5629371004822585,1.288888888888889,0.0392087362706661,0.0350100882351398,0.0041986480355262,0.1179794486114742
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,8,446,446,0.5,0.5690140561845202,0.5694417732040065,1.3333333333333333,0.0393524933606386,0.0330967083573341,0.0062557850033044,0.1380281123690401
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,8,446,446,0.5,0.5612017132860102,0.5642274846707096,1.3333333333333333,0.0008139397250488,0.0005783562082797,0.0002355835167691,0.1224034265720204
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,8,446,446,0.5,0.5238769128677432,0.5222996413912201,1.1555555555555554,0.0192006267607212,0.0178726930171251,0.001327933743596,0.0477538257354863
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,8,446,446,0.5,0.5981268475135233,0.5896254694657663,1.2,1.3939268589019775,1.2895708680152893,0.1043559908866882,0.1962536950270466
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,pearson,9,446,446,0.5,0.5765147097267189,0.5708310145996203,1.2444444444444445,0.0392087362706661,0.0336398836225271,0.005568852648139,0.1530294194534376
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,spearman,9,446,446,0.5,0.5847242051921414,0.579998648993841,1.3777777777777778,0.0393524933606386,0.0306573007255792,0.0086951926350593,0.1694484103842828
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,mutual_information,9,446,446,0.5,0.5784401455890928,0.5744068483611101,1.2444444444444445,0.0008139397250488,0.0005314148729667,0.0002825248520821,0.1568802911781857
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,coexpression_probability,9,446,446,0.5,0.5284165175249854,0.5250482324768817,1.1111111111111112,0.0192006267607212,0.0174373043701052,0.0017633223906159,0.0568330350499708
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust,formal_abs,codetection_odds_ratio,9,446,446,0.5,0.6197490397956926,0.6119430223617401,1.288888888888889,1.3939268589019775,1.277518451213837,0.1164084076881408,0.2394980795913852
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,0,766,766,0.5,0.5844473682416541,0.5605851000234631,1.0909090909090908,0.041176876053214,0.032779136672616,0.008397739380598,0.1688947364833082
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,0,766,766,0.5,0.578889691796931,0.5624915399863865,1.2467532467532467,0.0389740969985723,0.0317543130367994,0.0072197839617729,0.1577793835938619
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,0,766,766,0.5,0.5728744145777802,0.5564979293667228,1.1688311688311688,0.0007154630147852,0.0004892202559858,0.0002262427587993,0.1457488291555604
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,0,766,766,0.5,0.5236324809631261,0.5157375120029758,1.0389610389610389,0.0165012199431657,0.0157610587775707,0.000740161165595,0.0472649619262521
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,0,766,766,0.5,0.59794786930172,0.5762369209408367,1.2207792207792207,1.402148962020874,1.315709352493286,0.0864396095275878,0.1958957386034399
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,1,766,766,0.5,0.5914025591557649,0.5696041914106561,1.1688311688311688,0.041176876053214,0.0319377351552248,0.0092391408979892,0.1828051183115298
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,1,766,766,0.5,0.589401727464227,0.5701497567114004,1.2467532467532467,0.0389740969985723,0.0306552397087216,0.0083188572898507,0.178803454928454
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,1,766,766,0.5,0.5832381773684462,0.5641953983961538,1.1688311688311688,0.0007154630147852,0.0004609697498381,0.000254493264947,0.1664763547368923
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,1,766,766,0.5,0.5249430768496615,0.5156513490118487,1.0389610389610389,0.0165012199431657,0.0154998255893588,0.0010013943538069,0.0498861536993231
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,1,766,766,0.5,0.6058625731990811,0.5843992753385877,1.2207792207792207,1.402148962020874,1.2962666749954224,0.1058822870254516,0.2117251463981622
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,2,766,766,0.5,0.587878095835407,0.5713131331947354,1.2727272727272727,0.041176876053214,0.0330269578844308,0.0081499181687831,0.1757561916708137
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,2,766,766,0.5,0.5851358997607182,0.5752153170078804,1.3506493506493509,0.0389740969985723,0.0306637762114405,0.0083103207871317,0.1702717995214364
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,2,766,766,0.5,0.5827354130166542,0.5688326455961228,1.2987012987012987,0.0007154630147852,0.0004405773070175,0.0002748857077676,0.1654708260333086
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,2,766,766,0.5,0.5255515069296266,0.5175250689663147,1.0389610389610389,0.0165012199431657,0.0152168232016265,0.0012843967415392,0.0511030138592532
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,2,766,766,0.5,0.6056086345942777,0.5878903051686536,1.2207792207792207,1.402148962020874,1.3047541975975037,0.0973947644233703,0.2112172691885554
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,3,766,766,0.5,0.579399273292476,0.5645208161256893,1.1688311688311688,0.041176876053214,0.032822385430336,0.008354490622878,0.1587985465849517
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,3,766,766,0.5,0.5789016217984989,0.5671706074428683,1.2987012987012987,0.0389740969985723,0.0307748848572373,0.008199212141335,0.1578032435969978
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,3,766,766,0.5,0.5737436004063018,0.5615908380501899,1.2207792207792207,0.0007154630147852,0.0004649556358344,0.0002505073789507,0.1474872008126035
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,3,766,766,0.5,0.5253589226186013,0.5155547137870111,1.0389610389610389,0.0165012199431657,0.0155433644540607,0.0009578554891049,0.0507178452372025
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,3,766,766,0.5,0.6023210670193402,0.5866334542541348,1.324675324675325,1.402148962020874,1.3088110089302063,0.0933379530906677,0.2046421340386803
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,4,766,766,0.5,0.587632678660295,0.5710894789216074,1.2467532467532467,0.041176876053214,0.0327638462185859,0.0084130298346281,0.1752653573205898
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,4,766,766,0.5,0.5814767978512363,0.5684069376344444,1.2727272727272727,0.0389740969985723,0.0310304863378405,0.0079436106607317,0.1629535957024726
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,4,766,766,0.5,0.578363067442003,0.5626360266100713,1.2207792207792207,0.0007154630147852,0.0004617050872184,0.0002537579275667,0.1567261348840063
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,4,766,766,0.5,0.5235421538083973,0.5150942100351039,1.0389610389610389,0.0165012199431657,0.015630442649126,0.0008707772940397,0.0470843076167946
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,4,766,766,0.5,0.6031382721267444,0.5837004358662476,1.2987012987012987,1.402148962020874,1.2970600724220276,0.1050888895988464,0.2062765442534886
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,5,766,766,0.5,0.5839071095992201,0.5673357272417558,1.1688311688311688,0.041176876053214,0.0329502932727336,0.0082265827804803,0.1678142191984402
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,5,766,766,0.5,0.5862828841971791,0.5701441315446039,1.2987012987012987,0.0389740969985723,0.0310084214434027,0.0079656755551695,0.1725657683943582
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,5,766,766,0.5,0.5806894177477521,0.5654150933518897,1.1428571428571428,0.0007154630147852,0.0004719359567388,0.0002435270580463,0.1613788354955041
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,5,766,766,0.5,0.52328225020281,0.5153370231708112,1.0389610389610389,0.0165012199431657,0.015543364919722,0.0009578550234436,0.0465645004056201
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,5,766,766,0.5,0.6012396975915031,0.5819224210381145,1.2467532467532467,1.402148962020874,1.304194450378418,0.097954511642456,0.2024793951830061
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,6,766,766,0.5,0.5887387602342371,0.5722773398986007,1.2467532467532467,0.041176876053214,0.032738372683525,0.0084385033696889,0.1774775204684742
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,6,766,766,0.5,0.586214712759648,0.5721821307710433,1.2727272727272727,0.0389740969985723,0.0312443319708108,0.0077297650277614,0.1724294255192959
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,6,766,766,0.5,0.5822803686711342,0.5664274837212613,1.2467532467532467,0.0007154630147852,0.0004788422083947,0.0002366208063904,0.1645607373422684
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,6,766,766,0.5,0.5242511367587208,0.5170126848535868,1.0129870129870129,0.0165012199431657,0.0156086729839444,0.0008925469592213,0.0485022735174416
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,6,766,766,0.5,0.6086252207050291,0.5868462003674823,1.1948051948051948,1.402148962020874,1.285833775997162,0.1163151860237121,0.217250441410058
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,7,766,766,0.5,0.5927549100477882,0.571953210124461,1.2467532467532467,0.041176876053214,0.0329787041991949,0.0081981718540191,0.1855098200955762
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,7,766,766,0.5,0.5937740730388782,0.5745701445052365,1.2987012987012987,0.0389740969985723,0.0300847217440605,0.0088893752545118,0.1875481460777563
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,7,766,766,0.5,0.5883697823285999,0.5688747498838874,1.2727272727272727,0.0007154630147852,0.0004515173495747,0.0002639456652104,0.1767395646571998
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,7,766,766,0.5,0.5273520850234169,0.5174189980211716,1.0389610389610389,0.0165012199431657,0.0150862070731818,0.0014150128699839,0.0547041700468338
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,7,766,766,0.5,0.6180601476593337,0.5913784143480619,1.2727272727272727,1.402148962020874,1.2831441164016724,0.1190048456192016,0.2361202953186674
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,8,766,766,0.5,0.5825419765626597,0.5743573292771607,1.2467532467532467,0.041176876053214,0.0333593189716339,0.0078175570815801,0.1650839531253196
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,8,766,766,0.5,0.5780511831152984,0.5740052350841104,1.3506493506493509,0.0389740969985723,0.0319317150861024,0.0070423819124698,0.1561023662305967
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,8,766,766,0.5,0.5745974476613789,0.5678114615858213,1.2467532467532467,0.0007154630147852,0.0004888767143711,0.000226586300414,0.1491948953227577
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,8,766,766,0.5,0.5241829653211897,0.5157688916261306,1.0389610389610389,0.0165012199431657,0.01549982605502,0.0010013938881456,0.0483659306423793
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,8,766,766,0.5,0.6006576839435813,0.590068598424102,1.3506493506493509,1.402148962020874,1.306514859199524,0.0956341028213501,0.2013153678871626
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,pearson,9,766,766,0.5,0.5846629604128463,0.5707568835732753,1.2467532467532467,0.041176876053214,0.0326424818485975,0.0085343942046165,0.1693259208256925
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,spearman,9,766,766,0.5,0.5821900415164054,0.5728514005121499,1.3766233766233766,0.0389740969985723,0.0313189029693603,0.0076551940292119,0.1643800830328108
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,mutual_information,9,766,766,0.5,0.5772442037235239,0.5663852955087773,1.2987012987012987,0.0007154630147852,0.000483012467157,0.0002324505476281,0.1544884074470478
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,coexpression_probability,9,766,766,0.5,0.5239554431484297,0.5167933019878901,1.0389610389610389,0.0165012199431657,0.015739289112389,0.0007619308307766,0.0479108862968593
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,formal_abs,codetection_odds_ratio,9,766,766,0.5,0.6050564459502757,0.5888566749654114,1.324675324675325,1.402148962020874,1.297579288482666,0.104569673538208,0.2101128919005515
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,pearson,0,213,213,0.5,0.6000352663713108,0.5785613895073288,1.4545454545454546,0.0442748591303825,0.0361558645963668,0.0081189945340156,0.2000705327426215
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,spearman,0,213,213,0.5,0.5946351032643434,0.5732617296490239,1.3636363636363635,0.0455161072313785,0.034406553953886,0.0111095532774925,0.1892702065286871
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,mutual_information,0,213,213,0.5,0.5927395358063876,0.5688252260630794,1.3636363636363635,0.0009744111448526,0.0006173439323902,0.0003570672124624,0.1854790716127752
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,213,213,0.5,0.5236615310013446,0.5174684946095924,1.0,0.0186781603842973,0.0170236844569444,0.0016544759273529,0.0473230620026889
adult_tissue__adultkidney,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,213,213,0.5,0.6085653199321123,0.5949904938794608,1.2727272727272727,1.4328151941299438,1.3276183605194092,0.1051968336105346,0.2171306398642245
