collection,pathway,msigdb_name,gene
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,FKBP1B
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,FLII
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,FOXO4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,FST
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,FXYD1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GAA
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GABARAPL2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GADD45B
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GJA5
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GNAO1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GPX3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,GSN
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,HBEGF
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,HDAC5
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,HRC
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,HSPB2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,HSPB8
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,IFRD1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,IGF1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,IGFBP3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,IGFBP7
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,ITGA7
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,ITGB1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,ITGB4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,ITGB5
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,KCNH1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,KCNH2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,KIFC3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,KLF5
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,LAMA2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,LARGE1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,LDB3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,LPIN1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,LSP1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MAPK12
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MAPRE3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MB
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MEF2A
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MEF2C
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MEF2D
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MRAS
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYBPC3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYBPH
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYF6
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH11
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH7
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH8
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYH9
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL11
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL6B
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYL7
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYLK
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYO1C
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYOG
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYOM1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYOM2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,MYOZ1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,NAV2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,NCAM1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,NOS1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,NOTCH1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,NQO1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,OCEL1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PC
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PDE4DIP
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PDLIM7
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PFKM
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PGAM2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PICK1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PKIA
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PLXNB2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PPFIA4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PPP1R3C
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PRNP
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PSEN2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PTGIS
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PTP4A3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PVALB
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,PYGM
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,RB1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,REEP1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,RIT1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,RYR1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SCD
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SCHIP1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SGCA
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SGCD
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SGCG
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SH2B1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SH3BGR
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SIRT2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SLC6A8
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SLN
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SMTN
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SOD3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SORBS1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SORBS3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SPARC
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SPDEF
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SPEG
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SPHK1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SPTAN1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SSPN
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,STC2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SVIL
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,SYNGR2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TAGLN
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TCAP
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TEAD4
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TGFB1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNC1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNC2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNI1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNI2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNT1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNT2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TNNT3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TPD52L1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TPM2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TPM3
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,TSC2
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,VIPR1
Hallmark,Myogenesis,HALLMARK_MYOGENESIS,WWTR1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,APH1A
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,ARRB1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,CCND1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,CUL1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,DLL1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,DTX1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,DTX2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,DTX4
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,FBXW11
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,FZD1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,FZD5
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,FZD7
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,HES1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,HEYL
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,JAG1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,KAT2A
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,LFNG
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,MAML2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,NOTCH1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,NOTCH2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,NOTCH3
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,PPARD
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,PRKCA
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,PSEN2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,PSENEN
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,RBX1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,SAP30
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,SKP1
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,ST3GAL6
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,TCF7L2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,WNT2
Hallmark,Notch Signaling,HALLMARK_NOTCH_SIGNALING,WNT5A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ABCB7
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACAA1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACAA2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACADM
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACADSB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACADVL
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACAT1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ACO2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,AFG3L2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,AIFM1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ALAS1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ALDH6A1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP1B1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5F1A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5F1B
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5F1C
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5F1D
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5F1E
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5MC1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5MC2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5MC3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5ME
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5MF
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5MG
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5PB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5PD
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5PF
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP5PO
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6AP1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V0B
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V0C
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V0E1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1C1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1D
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1E1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1F
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1G1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ATP6V1H
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BAX
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BCKDHA
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,BDH2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CASP7
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX10
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX11
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX15
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX17
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX4I1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX5A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX5B
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX6A1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX6B1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX6C
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX7A2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX7A2L
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX7B
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX7C
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,COX8A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CPT1A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CS
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYB5A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYB5R3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYC1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,CYCS
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DECR1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DLAT
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DLD
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DLST
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ECH1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ECHS1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ECI1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ETFA
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ETFB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ETFDH
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FDX1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FH
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FXN
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GLUD1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GOT2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GPI
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GPX4
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,GRPEL1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HADHA
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HADHB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HCCS
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HSD17B10
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HSPA9
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HTRA2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH3A
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH3B
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IDH3G
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,IMMT
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ISCA1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,ISCU
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LDHA
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LDHB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,LRPPRC
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MAOB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MDH1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MDH2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MFN2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MGST3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MPC1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL11
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL15
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL34
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPL35
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS11
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS12
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS15
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS22
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MRPS30
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MTRF1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MTRR
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,MTX2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA4
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA5
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA6
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA7
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA8
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFA9
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFAB1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB4
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB5
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB6
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB7
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFB8
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFC1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFC2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS3
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS4
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS6
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS7
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFS8
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFV1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NDUFV2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NNT
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NQO2
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,OAT
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,OGDH
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,OPA1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,OXA1L
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PDHA1
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PDHB
Hallmark,Oxidative Phosphorylation,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PDHX
