dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,405,405,0.5,0.5610791037951531,0.564251637418047,1.2682926829268293,1.400678038597107,1.3338044881820679,0.06687355041503906,0.12215820759030627
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,pearson,5,405,405,0.5,0.5426489864349946,0.5579505444502371,1.3658536585365855,0.02376898005604744,0.02090386115014553,0.002865118905901909,0.08529797286998941
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,spearman,5,405,405,0.5,0.550385611949398,0.565966462003323,1.4146341463414633,0.03176947310566902,0.028789184987545013,0.002980288118124008,0.10077122389879589
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,mutual_information,5,405,405,0.5,0.537543057460753,0.5456798827972462,1.1219512195121952,0.0020384809467941523,0.001693255384452641,0.00034522556234151125,0.07508611492150585
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,405,405,0.5,0.5230909922267947,0.5255980608468387,1.1219512195121952,0.01830863207578659,0.017436791211366653,0.0008718408644199371,0.04618198445358934
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,405,405,0.5,0.5797165066300869,0.5856141419386157,1.3170731707317074,1.400678038597107,1.322155237197876,0.07852280139923096,0.15943301326017378
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,pearson,6,405,405,0.5,0.532754153330285,0.5544616307783984,1.4146341463414633,0.02376898005604744,0.022760076448321342,0.001008903607726097,0.06550830666056995
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,spearman,6,405,405,0.5,0.5353939948178632,0.5575130136507402,1.4146341463414633,0.03176947310566902,0.03107142075896263,0.0006980523467063904,0.07078798963572619
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,mutual_information,6,405,405,0.5,0.5221399176954733,0.5406973057122251,1.3658536585365855,0.0020384809467941523,0.001893100794404745,0.00014538015238940716,0.0442798353909466
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,405,405,0.5,0.517308337143728,0.524706608498624,1.0731707317073171,0.01830863207578659,0.017436791211366653,0.0008718408644199371,0.03461667428745607
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,405,405,0.5,0.5650327693949093,0.5703097124848509,1.3658536585365855,1.400678038597107,1.3181754350662231,0.08250260353088379,0.13006553878981864
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,pearson,7,405,405,0.5,0.5270538027739673,0.5453768498087963,1.3170731707317074,0.02376898005604744,0.022073304280638695,0.0016956757754087448,0.05410760554793481
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,spearman,7,405,405,0.5,0.532406645328456,0.5486542175184537,1.3658536585365855,0.03176947310566902,0.02974383719265461,0.002025635913014412,0.0648132906569121
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,mutual_information,7,405,405,0.5,0.5249382716049382,0.5356143718381696,1.170731707317073,0.0020384809467941523,0.0018071236554533243,0.00023135729134082794,0.049876543209876445
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,7,405,405,0.5,0.5133882030178326,0.5154507340519617,1.024390243902439,0.01830863207578659,0.017436791211366653,0.0008718408644199371,0.026776406035665223
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,7,405,405,0.5,0.5438926992836458,0.5483949952411218,1.2682926829268293,1.400678038597107,1.3495887517929077,0.05108928680419922,0.08778539856729162
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,pearson,8,405,405,0.5,0.5494345374180765,0.562135154806964,1.3658536585365855,0.02376898005604744,0.01901455968618393,0.00475442036986351,0.09886907483615293
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,spearman,8,405,405,0.5,0.5620057918000305,0.5703140564836209,1.4146341463414633,0.03176947310566902,0.02692805603146553,0.004841417074203491,0.12401158360006104
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,mutual_information,8,405,405,0.5,0.5329675354366713,0.5455098986746533,1.2682926829268293,0.0020384809467941523,0.0017044495325535536,0.0003340314142405987,0.06593507087334238
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,8,405,405,0.5,0.5215180612711477,0.5188968590443862,1.024390243902439,0.01830863207578659,0.017000872641801834,0.0013077594339847565,0.043036122542295274
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,8,405,405,0.5,0.5734003962810548,0.5776355851504983,1.3658536585365855,1.400678038597107,1.3180958032608032,0.08258223533630371,0.14680079256210954
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,pearson,9,405,405,0.5,0.5590001524157904,0.5680248301989466,1.3658536585365855,0.02376898005604744,0.01865161955356598,0.005117360502481461,0.11800030483158053
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,spearman,9,405,405,0.5,0.553372961438805,0.5663668190180113,1.4146341463414633,0.03176947310566902,0.028343316167593002,0.0034261569380760193,0.1067459228776102
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,mutual_information,9,405,405,0.5,0.522697759487883,0.5410082714909066,1.2682926829268293,0.0020384809467941523,0.0018480040598660707,0.0001904768869280815,0.04539551897576599
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,9,405,405,0.5,0.5162688614540467,0.5216118803856706,0.975609756097561,0.01830863207578659,0.017000872641801834,0.0013077594339847565,0.0325377229080932
GSE178429_IFN_gamma,ctrl_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,9,405,405,0.5,0.5582685566224661,0.5626658275461991,1.2682926829268293,1.400678038597107,1.3292348384857178,0.07144320011138916,0.11653711324493221
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,0,805,805,0.5,0.5503221326337718,0.5498937138700348,1.2592592592592593,0.03953196108341217,0.03329578787088394,0.006236173212528229,0.10064426526754366
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,0,805,805,0.5,0.5468515875159137,0.5541023228245362,1.382716049382716,0.05196712166070938,0.04614763334393501,0.005819488316774368,0.09370317503182757
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,0,805,805,0.5,0.5251078276301069,0.5345946451625523,1.2839506172839505,0.004337530583143234,0.003954136744141579,0.0003833938390016556,0.050215655260213765
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,805,805,0.5,0.5182940472975579,0.5141518008236645,1.0617283950617284,0.04105839505791664,0.03740875795483589,0.0036496371030807495,0.03658809459511603
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,805,805,0.5,0.5631981790825971,0.5731258806099013,1.4567901234567902,1.4588814973831177,1.3730767965316772,0.08580470085144043,0.12639635816519434
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,1,805,805,0.5,0.5526090814397593,0.5436917404048074,1.0864197530864197,0.03953196108341217,0.03369760140776634,0.005834359675645828,0.10521816287951857
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,1,805,805,0.5,0.552553528027468,0.5530570942608151,1.2592592592592593,0.05196712166070938,0.045425061136484146,0.006542060524225235,0.10510705605493609
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,1,805,805,0.5,0.5246132479456811,0.5301748131635275,1.1851851851851851,0.004337530583143234,0.0038214782252907753,0.000516052357852459,0.04922649589136219
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,805,805,0.5,0.5159854943867906,0.5136466053749233,1.037037037037037,0.04105839505791664,0.03832116723060608,0.002737227827310562,0.03197098877358129
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,805,805,0.5,0.5630747270552834,0.5711506145437226,1.4074074074074074,1.4588814973831177,1.357728123664856,0.10115337371826172,0.12614945411056677
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,2,805,805,0.5,0.5588017437598858,0.548931430400396,1.1604938271604939,0.03953196108341217,0.03340568765997887,0.006126273423433304,0.11760348751977157
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,2,805,805,0.5,0.552860614945411,0.5524124311389278,1.2592592592592593,0.05196712166070938,0.045039523392915726,0.006927598267793655,0.10572122989082211
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,2,805,805,0.5,0.5280089502719802,0.5287932379649676,1.1604938271604939,0.004337530583143234,0.0037958123721182346,0.0005417182110249996,0.0560179005439605
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,805,805,0.5,0.5186582307781336,0.5144352849010723,1.037037037037037,0.04105839505791664,0.036496348679065704,0.004562046378850937,0.03731646155626711
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,805,805,0.5,0.5748034412252614,0.5707943371122809,1.308641975308642,1.4588814973831177,1.3638862371444702,0.09499526023864746,0.14960688245052278
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,3,805,805,0.5,0.5525072335172254,0.5484534013963789,1.1851851851851851,0.03953196108341217,0.03390020504593849,0.005631756037473679,0.10501446703445083
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,3,805,805,0.5,0.5540565564600131,0.5564318944501301,1.2839506172839505,0.05196712166070938,0.044228293001651764,0.007738828659057617,0.10811311292002634
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,3,805,805,0.5,0.5249434821187454,0.5306809379037831,1.2098765432098766,0.004337530583143234,0.0038630496710538864,0.00047448091208934784,0.04988696423749084
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,805,805,0.5,0.517976158327225,0.5142520630318114,1.037037037037037,0.04105839505791664,0.03832116723060608,0.002737227827310562,0.03595231665444998
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,805,805,0.5,0.5692504147216543,0.571179752906955,1.3580246913580247,1.4588814973831177,1.3562463521957397,0.10263514518737793,0.13850082944330855
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,4,805,805,0.5,0.5625461980633464,0.5476891885123875,1.1604938271604939,0.03953196108341217,0.03018006682395935,0.00935189425945282,0.12509239612669254
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,4,805,805,0.5,0.5543968211102966,0.5491654997720872,1.2098765432098766,0.05196712166070938,0.04311339557170868,0.008853726089000702,0.10879364222059329
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,4,805,805,0.5,0.5239558659002354,0.525321953768507,1.1851851851851851,0.004337530583143234,0.003930199891328812,0.0004073306918144226,0.0479117318004707
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,805,805,0.5,0.5137548705682651,0.5115114978163414,1.0617283950617284,0.04105839505791664,0.040145985782146454,0.0009124092757701874,0.027509741136530153
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,805,805,0.5,0.5574121368774353,0.5570816015694167,1.2839506172839505,1.4588814973831177,1.3657370805740356,0.09314441680908203,0.11482427375487059
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,5,805,805,0.5,0.547035222406543,0.5404126431582983,1.1358024691358024,0.03953196108341217,0.03326639533042908,0.006265565752983093,0.09407044481308602
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,5,805,805,0.5,0.5496369738821805,0.5479141812838216,1.2592592592592593,0.05196712166070938,0.045401833951473236,0.006565287709236145,0.09927394776436094
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,5,805,805,0.5,0.5239581806257475,0.5225022110336179,1.0617283950617284,0.004337530583143234,0.003848719410598278,0.0004888111725449562,0.04791636125149501
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,805,805,0.5,0.5205161837892056,0.51507087886312,1.0123456790123457,0.04105839505791664,0.03740875795483589,0.0036496371030807495,0.04103236757841122
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,805,805,0.5,0.5715960032406158,0.572348090376753,1.4320987654320987,1.4588814973831177,1.3528757095336914,0.10600578784942627,0.14319200648123154
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,6,805,805,0.5,0.5523552332085954,0.5426878285043611,1.1111111111111112,0.03953196108341217,0.03287241607904434,0.006659545004367828,0.10471046641719073
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,6,805,805,0.5,0.5422722888777439,0.5424079327266977,1.2345679012345678,0.05196712166070938,0.04601340740919113,0.0059537142515182495,0.08454457775548785
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,6,805,805,0.5,0.5256409860730682,0.5252673700545036,1.1851851851851851,0.004337530583143234,0.003771726507693529,0.0005658040754497051,0.05128197214613639
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,805,805,0.5,0.5111754947725783,0.5101120782799444,1.0123456790123457,0.04105839505791664,0.03832116723060608,0.002737227827310562,0.022350989545156352
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,805,805,0.5,0.5451649241927394,0.5495924466934217,1.3580246913580247,1.4588814973831177,1.3996696472167969,0.0592118501663208,0.09032984838547886
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,7,805,805,0.5,0.5601751475637514,0.5533546676647266,1.1851851851851851,0.03953196108341217,0.03248658403754234,0.007045377045869827,0.12035029512750284
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,7,805,805,0.5,0.5577693761814745,0.5587274334069607,1.2592592592592593,0.05196712166070938,0.04453162103891373,0.007435500621795654,0.11553875236294897
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,7,805,805,0.5,0.5252513406118591,0.5296716074814543,1.2345679012345678,0.004337530583143234,0.003930199891328812,0.0004073306918144226,0.05050268122371815
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,7,805,805,0.5,0.5166328459550172,0.5134441098661252,1.037037037037037,0.04105839505791664,0.03740875795483589,0.0036496371030807495,0.033265691910034256
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,7,805,805,0.5,0.5623995987809112,0.5725536956877848,1.4567901234567902,1.4588814973831177,1.3711662292480469,0.0877152681350708,0.12479919756182256
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,8,805,805,0.5,0.5483515296477759,0.5425017294245253,1.0617283950617284,0.03953196108341217,0.034258075058460236,0.005273886024951935,0.09670305929555179
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,8,805,805,0.5,0.554889857644381,0.5528925376849821,1.2592592592592593,0.05196712166070938,0.04316434636712074,0.008802775293588638,0.10977971528876207
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,8,805,805,0.5,0.5271648470352224,0.5249477256511235,1.1851851851851851,0.004337530583143234,0.0038493312895298004,0.00048819929361343384,0.054329694070444745
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,8,805,805,0.5,0.5202715944600904,0.5154214673460283,1.037037037037037,0.04105839505791664,0.03740875795483589,0.0036496371030807495,0.040543188920180606
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,8,805,805,0.5,0.5754847421009992,0.5745538451653659,1.4320987654320987,1.4588814973831177,1.3470640182495117,0.11181747913360596,0.1509694842019984
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,pearson,9,805,805,0.5,0.5559299409744994,0.5459545007680363,1.1851851851851851,0.03953196108341217,0.032572191208601,0.0069597698748111725,0.11185988194899887
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,spearman,9,805,805,0.5,0.5465136375911424,0.5478692636442088,1.3580246913580247,0.05196712166070938,0.04610266536474228,0.005864456295967102,0.09302727518228471
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,mutual_information,9,805,805,0.5,0.5233509509663978,0.5245501308008415,1.2345679012345678,0.004337530583143234,0.003930199891328812,0.0004073306918144226,0.046701901932795886
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,coexpression_probability,9,805,805,0.5,0.516014042668107,0.5135767309774086,1.037037037037037,0.04105839505791664,0.03832116723060608,0.002737227827310562,0.03202808533621382
GSE178429_IFN_gamma,ifng_6h,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,9,805,805,0.5,0.565796072682381,0.567400849939251,1.4074074074074074,1.4588814973831177,1.3625459671020508,0.0963355302810669,0.13159214536476216
