tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
SP3,TIMP2,Activation,1.0,A,0.3888796265421533,0.3398632877625721,0.587864,0.71340996,0.18881343832240152,1.9743846838200863,166
SPI1,MNDA,Activation,1.0,A,0.4275591863954283,0.4518172724240986,1.8685457,7.60538,2.814795987159805,2.7695101541431884,167
SP3,RORA,Activation,1.0,A,0.3888796265421533,0.2217405801934018,0.587864,0.38404047,0.06331687814590434,1.135447385645905,168
SPI1,CD163,Activation,1.0,A,0.4275591863954283,0.182894298099367,1.8685457,0.31585345,0.03733621898197867,0.8595512805299789,169
SP3,ETF1,Repression,-1.0,A,0.3888796265421533,0.2339946648883011,0.587864,0.31126702,0.0355886946788312,1.2224789896202417,170
SP3,CD83,Activation,1.0,A,0.3888796265421533,0.0669389796598865,0.587864,0.0847786,-0.05070805864161076,0.036007327276284654,171
SP3,CD14,Activation,1.0,A,0.3888796265421533,0.3617872624207861,0.587864,1.9396497,0.6560360378464869,2.130094288209495,172
SPI1,P2RY10,Activation,1.0,A,0.4275591863954283,0.1303767922640839,1.8685457,0.17080736,-0.017929329026279858,0.4865586920685336,173
SPI1,SCARB2,Activation,1.0,A,0.4275591863954283,0.3067689229743174,1.8685457,0.5578502,0.1295419654792992,1.7393401479166823,174
STAT1,HMOX1,Activation,1.0,A,0.694648216071922,0.1859786595531852,3.1569238,0.37395507,0.0594741330027399,0.8814571944554923,175
STAT1,CTSL,Activation,1.0,A,0.694648216071922,0.086612204068021,3.1569238,0.1558024,-0.02364652786453877,0.17573153501737412,176
STAT1,CTSB,Activation,1.0,A,0.694648216071922,0.4847449149716064,3.1569238,1.55436,0.5092327257927974,3.0033705865911595,177
STAT1,STAT2,Activation,1.0,A,0.694648216071922,0.4708236078692423,3.1569238,1.2322586,0.3865054576173694,2.9044979480625233,178
STAT1,CCR1,Activation,1.0,A,0.694648216071922,0.2810936978992986,3.1569238,0.59636533,0.14421702335958622,1.556988215780036,179
SRF,SAMD4A,Activation,1.0,A,0.0801933977992653,0.1464654884961627,0.08869695,0.21898988,0.0004292035768318654,0.6008246755178335,180
STAT1,APP,Activation,1.0,A,0.694648216071922,0.2350783594531562,3.1569238,0.37170264,0.05861591077627214,1.2301756620805577,181
SPIB,IRF7,Repression,-1.0,A,0.0789429809936635,0.3548682894297908,0.21215454,0.74826354,0.20209337023059482,2.080953994809035,182
SPI1,WAS,Activation,1.0,A,0.4275591863954283,0.5895298432810173,1.8685457,1.2230983,0.3830151946297904,3.747579608330653,183
SPI1,STAT3,Activation,1.0,A,0.4275591863954283,0.509253084361397,1.8685457,0.84672683,0.23960991190742378,3.1774337945397764,184
STAT1,PLSCR1,Activation,1.0,A,0.694648216071922,0.381960653551158,3.1569238,0.9037332,0.26133051311778077,2.2733708063168594,185
USF2,MYH9,Activation,1.0,A,0.3651217072357236,0.6623874624874017,0.53308874,1.4748448,0.4789357967064204,4.265032818354771,186
USF2,FBP1,Activation,1.0,A,0.3651217072357236,0.180393464488163,0.53308874,0.27567402,0.02202702851976448,0.8417897286984812,187
USF2,CXCR4,Activation,1.0,A,0.3651217072357236,0.463904634878247,0.53308874,0.8587251,0.2441814999226612,2.855357654662064,188
USF2,CTSD,Activation,1.0,A,0.3651217072357236,0.5465155051683236,0.53308874,1.9909959,0.6755999976963639,3.442080916828999,189
USF2,CD2,Activation,1.0,A,0.3651217072357236,0.4048849616538533,0.53308874,1.1179693,0.34295888013996023,2.436185031438865,190
USF1,MYH9,Activation,1.0,A,0.1451317105701872,0.6623874624874017,0.16572246,1.4748448,0.4789357967064204,4.265032818354771,191
USF1,ISG20,Activation,1.0,A,0.1451317105701872,0.5283427809269142,0.16572246,1.1552416,0.3571603941899303,3.3130136401868278,192
USF1,FBP1,Activation,1.0,A,0.1451317105701872,0.180393464488163,0.16572246,0.27567402,0.02202702851976448,0.8417897286984812,193
USF1,PTPN6,Activation,1.0,A,0.1451317105701872,0.6570523507835017,0.16572246,1.7719355,0.5921334730012942,4.227141507780923,195
USF2,PTPN6,Activation,1.0,A,0.3651217072357236,0.6570523507835017,0.53308874,1.7719355,0.5921334730012942,4.227141507780923,196
USF2,SLC19A1,Activation,1.0,A,0.3651217072357236,0.0681060353451148,0.53308874,0.0755254,-0.05423371844278165,0.04429605146431519,197
STAT3,IL6ST,Activation,1.0,A,0.509253084361397,0.3852950983660955,0.84672683,0.66873056,0.171789666597978,2.2970528754255146,198
STAT3,BIRC3,Activation,1.0,A,0.509253084361397,0.3123541180393377,0.84672683,0.61103934,0.14980812343080266,1.7790076136736799,199
