tf,target,mode,pearson,spearman,mutual_information,coexpression_probability,codetection_odds_ratio
ESRRA,PNRC1,Unknown,-0.05956500396132469,-0.06830338388681412,0.005145975,0.041260313242673874,0.810360312461853
ETS1,ATXN2,Unknown,2.9329614790185587e-06,0.007942356169223785,0.00057601277,0.020705176517367363,1.1349555253982544
ETS1,BAX,Unknown,0.02121741510927677,0.03453858569264412,0.025985235,0.13158290088176727,1.3879330158233643
ETS1,CASP1,Unknown,0.0027075964026153088,0.010888654738664627,0.00018593893,0.029257314279675484,1.1121162176132202
ETS1,CD6,Unknown,0.020067652687430382,0.034969817847013474,0.017095054,0.09122280776500702,1.3944127559661865
ETS1,CD8A,Unknown,0.01168960239738226,0.014851149171590805,0.0070053944,0.0450112521648407,1.090914011001587
ETS1,CSNK2A1,Unknown,-0.006575117353349924,0.013649526052176952,0.0078104394,0.026706676930189133,1.401528000831604
ETS1,CSNK2B,Unknown,0.0016422064509242773,0.02024018205702305,0.03793197,0.11957989633083344,1.4015295505523682
ETS1,CTSB,Unknown,0.004246010910719633,0.01691954955458641,0.0037948021,0.03960990160703659,1.291087031364441
ETS1,CXCR4,Unknown,3.851062501780689e-05,-0.004495962522923946,0.02632464,0.16459114849567413,1.0846445560455322
ETS1,FLI1,Unknown,-0.009295728988945484,0.003063495736569166,0.00062844635,0.022655664011836052,1.1233400106430054
ETS1,IL2RB,Unknown,0.04741482436656952,0.07290136069059372,0.0076664644,0.04321080446243286,1.8929191827774048
ETS1,LCK,Unknown,-0.0036611040122807026,-0.0019511620048433542,0.03307174,0.16804200410842896,1.2514697313308716
ETS1,NDRG1,Unknown,-0.00535485427826643,0.008140518330037594,0.00085095514,0.018154539167881012,1.1599985361099243
ETS1,PARP1,Unknown,0.007816558703780174,0.03032056987285614,0.022886151,0.060465116053819656,1.4476839303970337
ETS1,RHOC,Unknown,-0.0022130545694381,0.013252858072519302,0.0005883075,0.030907727777957916,1.175195336341858
ETS1,SQSTM1,Unknown,0.028049994260072708,0.04400740936398506,0.023250738,0.09842460602521896,1.449812889099121
ETS1,TAF12,Unknown,0.020171791315078735,0.03447061404585838,0.0032365818,0.03915978968143463,1.4385945796966553
ETS1,TGFBR2,Unknown,0.00750460522249341,0.018131107091903687,0.0022515312,0.03855964168906212,1.2549904584884644
ETS1,TP53,Unknown,0.013572276569902897,0.026064004749059677,0.006323208,0.033758439123630524,1.4286946058273315
ETS1,WAS,Unknown,0.01896580308675766,0.03664248436689377,0.018581996,0.05956489220261574,1.423506259918213
ETV6,BBC3,Unknown,0.00823293998837471,0.011991942301392555,0.000103396625,0.009302325546741486,1.1920902729034424
EWSR1,ATF1,Unknown,0.014825963415205479,0.041974760591983795,0.0027062963,0.02295573800802231,1.5822758674621582
EWSR1,TGFBR2,Unknown,-0.008230882696807384,0.007822067476809025,0.00075414573,0.021905476227402687,1.148797631263733
FLI1,EP300,Unknown,0.009462556801736355,0.015440559946000576,0.00014560179,0.005701425485312939,1.3030363321304321
FLI1,FLI1,Unknown,0.9999794960021973,0.9973132610321045,0.24913314,0.06826706975698471,11315531.0
FLI1,HDAC1,Unknown,0.017423368990421295,0.03127341717481613,0.0014427938,0.014403601177036762,1.4512298107147217
