tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
STAT1,ELF1,Activation,0.5,B,0.423105776444127,0.2184546136534064,0.9749255,0.26121694,0.2206308321415471,2.6914376588493267,1385
STAT1,EIF4E,Activation,0.5,B,0.423105776444127,0.2088522130532568,0.9749255,0.26646775,0.2262874674783089,2.5626633733372177,1386
STAT1,EHD1,Activation,0.5,B,0.423105776444127,0.1008252063015737,0.9749255,0.107127175,0.05463175585954019,1.1139526613259916,1387
STAT1,DUSP22,Activation,0.5,B,0.423105776444127,0.0523630907726932,0.9749255,0.054613516,-0.0019405861528465419,0.4640449391320603,1388
STAT1,DTNBP1,Activation,0.5,B,0.423105776444127,0.0903225806451601,0.9749255,0.09677443,0.043478866457812786,0.9731057865471227,1389
STAT1,DIAPH1,Activation,0.5,B,0.423105776444127,0.1045761440360072,0.9749255,0.115679465,0.06384503644372334,1.16425511660416,1390
STAT1,DNMT1,Activation,0.5,B,0.423105776444127,0.1272318079519852,0.9749255,0.14448693,0.09487897682273713,1.468081946484292,1391
STAT1,DOCK10,Activation,0.5,B,0.423105776444127,0.0838709677419346,0.9749255,0.08912245,0.03523547915867329,0.8865855634686748,1392
STAT1,DOCK8,Activation,0.5,B,0.423105776444127,0.1417854463615869,0.9749255,0.15604007,0.10732503752090682,1.663255472963582,1393
STAT1,DNM2,Activation,0.5,B,0.423105776444127,0.0814703675918972,0.9749255,0.08657175,0.03248764030076786,0.8543919920906475,1394
STAT1,ETV6,Activation,0.5,B,0.423105776444127,0.1080270067516859,0.9749255,0.1198804,0.06837065389482888,1.2105333754600733,1395
STAT1,GNAI2,Activation,0.5,B,0.423105776444127,0.2217554388597079,0.9749255,0.27111825,0.23129739597193386,2.7357038194941152,1396
STAT1,GRAMD1A,Activation,0.5,B,0.423105776444127,0.1537884471117739,0.9749255,0.17569515,0.1284992220895506,1.8242233298537178,1397
STAT1,GRB2,Activation,0.5,B,0.423105776444127,0.1395348837209268,0.9749255,0.16459237,0.11653832887797136,1.6330739997966806,1398
STAT1,GRK2,Activation,0.5,B,0.423105776444127,0.0913728432108015,0.9749255,0.098574944,0.04541853883535728,0.9871904740250099,1399
STAT1,CYTH4,Activation,0.5,B,0.423105776444127,0.1014253563390831,0.9749255,0.1083275,0.05592485174581271,1.122001054170499,1400
STAT1,GLIPR2,Activation,0.5,B,0.423105776444127,0.0678169542385594,0.9749255,0.07261811,0.017455549423274062,0.6712910548781164,1401
STAT1,FKBP5,Activation,0.5,B,0.423105776444127,0.0933233308327068,0.9749255,0.100975536,0.04800466812519023,1.013347750769656,1402
STAT1,FNBP1,Activation,0.5,B,0.423105776444127,0.3326331582895757,0.9749255,0.4513053,0.4254107678625315,4.222644397516954,1403
STAT1,FOXK1,Activation,0.5,B,0.423105776444127,0.1077269317329313,0.9749255,0.11642957,0.06465311566374496,1.2065091790378206,1404
STAT1,FRMD4B,Activation,0.5,B,0.423105776444127,0.0721680420105022,0.9749255,0.08987254,0.03604354221937281,0.7296419030007909,1405
STAT1,FYB1,Activation,0.5,B,0.423105776444127,0.3755438859715022,0.9749255,0.54312325,0.524325156408114,4.798104485899298,1406
STAT1,FYN,Activation,0.5,B,0.423105776444127,0.264216054013497,0.9749255,0.3447835,0.310656096104179,3.3051276132430067,1407
STAT1,FOXN3,Activation,0.5,B,0.423105776444127,0.1843960990247508,0.9749255,0.209454,0.16486723080409973,2.234691364923566,1408
STAT1,CYTH1,Activation,0.5,B,0.423105776444127,0.1723930982745638,0.9749255,0.19460009,0.1488652897330879,2.0737235080334298,1409
STAT1,ARHGEF2,Activation,0.5,B,0.423105776444127,0.0693173293323328,0.9749255,0.07366834,0.018586949746219925,0.6914120369893837,1410
STAT1,ARHGEF3,Activation,0.5,B,0.423105776444127,0.0840210052513119,0.9749255,0.08822213,0.034265575100748236,0.8885976616798007,1411
STAT1,ARID1A,Activation,0.5,B,0.423105776444127,0.0837209302325572,0.9749255,0.09017269,0.036366890254500545,0.884573465257547,1412
STAT1,ARID5B,Activation,0.5,B,0.423105776444127,0.228057014253556,0.9749255,0.31132698,0.27461378391290203,2.8202119443614357,1413
STAT1,ATXN1,Activation,0.5,B,0.423105776444127,0.08582145536384,0.9749255,0.09602419,0.04267064180389231,0.912742840213322,1414
STAT1,ARHGAP15,Activation,0.5,B,0.423105776444127,0.2294073518379521,0.9749255,0.27396917,0.23436865827513678,2.838320828261577,1415
STAT1,ACTB,Activation,0.5,B,0.423105776444127,0.980345086271662,0.9749255,14.173421,15.208083262916466,12.908872374952539,1416
