dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high
GSE126030_T_cells,lung,trrust,formal_abs,coexpression_probability,10,1137.0,1137.0,0.5,0.5040470880721923,0.0009879639972066488,0.5054112117768084,0.0005369952276923002,1.0280701754385966,0.016948978650513934,0.0008680701255798339,0.00016618779071146545,0.008094176144384634,0.0019759279944133595,0.02776019461452961,0.026892124488949776,0.5033403412039581,0.5047538349404266,0.5050270685322151,0.5057953550214016,1.0159456065121086,1.0401947443650845,0.0007491865418093864,0.0009869537093502815,0.006680682407916022,0.009507669880853246
GSE126030_T_cells,lung,trrust,formal_abs,mutual_information,10,1137.0,1137.0,0.5,0.5007110705779609,0.0021508490975687545,0.5062807494580056,0.0011614637380384432,0.9947368421052631,0.024879587586178576,-0.00012363649439066647,6.442018080246203e-05,0.0014221411559218965,0.0043016981951374805,0.003521726233884692,0.0036453627282753585,0.49917244582235326,0.5022496953335686,0.5054498883519863,0.5071116105640249,0.9769390573082384,1.012534626902288,-0.000169719915610421,-7.755307317091194e-05,-0.001655108355293416,0.004499390667137209
GSE126030_T_cells,lung,trrust,formal_abs,pearson,10,1137.0,1137.0,0.5,0.524355163219415,0.005399238682979059,0.538498378180732,0.004060114365565733,1.2894736842105263,0.04840042502118963,0.0007532778196036816,0.00040285998630871107,0.04871032643883013,0.010798477365958108,0.01563713513314724,0.014883857313543558,0.5204927805406596,0.5282175458981704,0.5355939473303672,0.5414028090310967,1.2548501059205786,1.324097262500474,0.00046508914626578645,0.0010414664929415767,0.040985561081319455,0.056435091796340806
GSE126030_T_cells,lung,trrust,formal_abs,spearman,10,1137.0,1137.0,0.5,0.5081300680941452,0.004402841781656167,0.5282705436639968,0.004285604122831693,1.256140350877193,0.03328713326493033,-2.9674544930458068e-05,0.000933828546949115,0.016260136188290385,0.00880568356331232,0.034710660576820374,0.03474033512175083,0.504980464819821,0.5112796713684694,0.5252048071585503,0.5313362801694433,1.2323281702167614,1.2799525315376243,-0.0006976952449661633,0.000638346155105247,0.009960929639641862,0.02255934273693891
GSE126030_T_cells,lung,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,466.0,466.0,0.5,0.5258832360146622,0.008797149692670436,0.5256670391679021,0.005585058269791601,1.1148936170212767,0.06279700318064865,0.032026267051696776,0.018128735023182765,0.05176647202932454,0.017594299385340833,1.5672008395195007,1.5351745724678039,0.5195901342293119,0.5321763378000126,0.5216717291644591,0.5296623491713451,1.069971347122874,1.1598158869196793,0.01905775125667872,0.044994782846714834,0.03918026845862387,0.0643526756000252
GSE126030_T_cells,lung,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,466.0,466.0,0.5,0.5058886238464514,0.001497873880789786,0.5066573511631907,0.0010718902566724592,1.0723404255319149,0.017942000908756826,0.0005244591273367405,0.0005294932539171158,0.011777247692902781,0.0029957477615795178,0.0292521920055151,0.02872773287817836,0.5048171094215824,0.5069601382713204,0.5058905670656567,0.5074241352607246,1.0595054912752284,1.0851753597886014,0.00014568247149183278,0.0009032357831816481,0.009634218843164913,0.01392027654264065
GSE126030_T_cells,lung,trrust_dorothea_intersection,formal_abs,mutual_information,10,466.0,466.0,0.5,0.5073988284919597,0.004202878331881221,0.5006970516486435,0.003493638224071162,0.9319148936170212,0.04682999721764304,0.00029888139106333257,0.00015836881663986048,0.014797656983919405,0.008405756663762377,0.00473157549276948,0.004432694101706147,0.50439227045237,0.5104053865315494,0.49819785341815437,0.5031962498791327,0.8984147317016404,0.9654150555324019,0.00018559116439247173,0.0004121716177341934,0.008784540904740136,0.020810773063098677
GSE126030_T_cells,lung,trrust_dorothea_intersection,formal_abs,pearson,10,466.0,466.0,0.5,0.5432926099209785,0.006251800321632929,0.5548443476337175,0.007748122857193439,1.2595744680851064,0.10652472825826141,0.0027280565351247787,0.0005888963048592726,0.08658521984195693,0.012503600643265925,0.02034317422658205,0.017615117691457273,0.5388203413862619,0.5477648784556951,0.5493016744396552,0.5603870208277798,1.183371268070838,1.335777668099375,0.002306785496553747,0.0031493275736958104,0.07764068277252362,0.09552975691139023
GSE126030_T_cells,lung,trrust_dorothea_intersection,formal_abs,spearman,10,466.0,466.0,0.5,0.5340734310818029,0.007392535909654533,0.5399277886350127,0.006281981462995678,1.3106382978723405,0.05602387988122407,0.0024668147787451746,0.0013877775838997762,0.06814686216360588,0.014785071819309135,0.04052765294909477,0.038060838170349595,0.5287851294663292,0.5393617326972767,0.5354339298123927,0.5444216474576327,1.2705612285010495,1.3507153672436316,0.0014740585001762946,0.0034595710573140544,0.05757025893265833,0.07872346539455344
GSE126030_T_cells,lung,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,2773.0,2773.0,0.5,0.4950603606540791,0.0019280543561198814,0.509827442178118,0.0015811026687607868,1.1194244604316546,0.022800698942934766,-0.01621593236923218,0.004313072164970523,-0.009879278691841863,0.0038561087122397646,1.5104223489761353,1.5266382813453674,0.4936811136553768,0.4964396076527814,0.508696389465,0.5109584948912361,1.1031138229822806,1.1357350978810286,-0.019301318328315654,-0.013130546410148703,-0.012637772689246459,-0.007120784694437268
GSE126030_T_cells,lung,trrust_dorothea_union,formal_abs,coexpression_probability,10,2773.0,2773.0,0.5,0.5016808831854331,0.000540767653985824,0.5026224826266067,0.0002630370339639832,1.0359712230215827,0.013983098069173404,0.0004430774599313736,0.00020196936176519536,0.0033617663708661815,0.001081535307971676,0.027579346671700478,0.027136269211769103,0.5012940413096386,0.5020677250612277,0.5024343172678393,0.5028106479853741,1.0259683172511875,1.045974128791978,0.00029859728220180766,0.0005875576376609395,0.002588082619277101,0.004135450122455262
GSE126030_T_cells,lung,trrust_dorothea_union,formal_abs,mutual_information,10,2773.0,2773.0,0.5,0.49314194016304513,0.0011438462405241694,0.4968629986451386,0.001087783349556956,0.9388489208633093,0.017703624772462102,-0.00016302447766065599,3.429252757993438e-05,-0.01371611967390981,0.002287692481048388,0.0037711092736572027,0.003934133751317859,0.49232368185553826,0.493960198470552,0.49608484531385283,0.4976411519764244,0.9261845106219355,0.9515133311046831,-0.0001875558740875311,-0.00013849308123378088,-0.01535263628892355,-0.012079603058896072
GSE126030_T_cells,lung,trrust_dorothea_union,formal_abs,pearson,10,2773.0,2773.0,0.5,0.5198210319513719,0.002535680650184829,0.5359834275800794,0.0025124213744974295,1.2762589928057555,0.03130392109751702,0.0008280680514872075,0.00023436968391370034,0.039642063902743566,0.005071361300369721,0.015430574305355549,0.01460250625386834,0.5180071152869719,0.5216349486157719,0.5341861495991699,0.537780705560989,1.2538655166652524,1.2986524689462586,0.0006604100795536205,0.0009957260234207945,0.03601423057394347,0.04326989723154366
GSE126030_T_cells,lung,trrust_dorothea_union,formal_abs,spearman,10,2773.0,2773.0,0.5,0.5029996570661219,0.0016010013581138276,0.5226397701069699,0.0022606495479997797,1.1913669064748202,0.01735919527180223,-0.0005246076732873916,0.00021045776041295168,0.00599931413224396,0.0032020027162276577,0.035097818821668625,0.03562242649495602,0.5018543696881558,0.5041449444440881,0.5210225988408698,0.5242569413730701,1.1789488862553572,1.2037849266942833,-0.0006751600856101085,-0.00037405526096467477,0.0037087393763116107,0.008289888888176309
GSE126030_T_cells,lymph_node,dorothea_ab,formal_abs,codetection_odds_ratio,10,2029.0,2029.0,0.5,0.5090463173098014,0.003412654305001226,0.5253741865886614,0.0029300710904360734,1.2975369458128079,0.01973178178758594,0.00861762762069702,0.0033184452948471117,0.018092634619602754,0.006825308610002366,1.3589097261428833,1.3502920985221862,0.50660505148509,0.5114875831345128,0.523278139999186,0.5274702331781368,1.2834216794443092,1.3116522121813066,0.006243754862002319,0.010991500379391722,0.01321010297018001,0.022975166269025498
GSE126030_T_cells,lymph_node,dorothea_ab,formal_abs,coexpression_probability,10,2029.0,2029.0,0.5,0.5023763730491413,0.0006833808688255797,0.5023307362750682,0.0003733266377180433,1.0039408866995074,0.011795261081161265,0.00033883918076753615,0.00028693899430953215,0.004752746098282667,0.0013667617376511116,0.028861861675977707,0.02852302249521017,0.5018875118252311,0.5028652342730515,0.5020636744866005,0.5025977980635359,0.9955030652275851,1.0123787081714297,0.00013357538960112651,0.0005441029719339457,0.003775023650462207,0.005730468546103127
GSE126030_T_cells,lymph_node,dorothea_ab,formal_abs,mutual_information,10,2029.0,2029.0,0.5,0.5007793961437909,0.0019874753214508202,0.5022551369656847,0.0012654997824179813,0.9635467980295566,0.02265771863469343,2.0724418573081493e-05,4.571019952573158e-05,0.0015587922875816673,0.003974950642901695,0.0025163711979985237,0.0024956467794254424,0.4993576419471807,0.502201150340401,0.5013498529568505,0.5031604209745189,0.9473384425310983,0.9797551535280148,-1.1974688330120584e-05,5.342352547628357e-05,-0.0012847161056386773,0.004402300680802012
GSE126030_T_cells,lymph_node,dorothea_ab,formal_abs,pearson,10,2029.0,2029.0,0.5,0.5365323557552988,0.004330322275140897,0.5488553443242719,0.0031506079257858253,1.3073891625615763,0.018606522790430596,0.0016309880651533605,0.0003070445145527405,0.07306471151059754,0.008660644550281723,0.014606102369725704,0.012975114304572344,0.5334346298107765,0.5396300816998211,0.546601535186612,0.5511091534619317,1.2940788579876779,1.3206994671354748,0.0014113416512332025,0.0018506344790735184,0.066869259621553,0.07926016339964208
GSE126030_T_cells,lymph_node,dorothea_ab,formal_abs,spearman,10,2029.0,2029.0,0.5,0.5207519552006017,0.0038942123198373543,0.5380003106678516,0.002988950095705708,1.2679802955665025,0.037745406931217286,0.0013849541544914245,0.0004014786136491708,0.04150391040120325,0.007788424639674712,0.0264043640345335,0.025019409880042077,0.5179662035243604,0.523537706876843,0.5358621445753409,0.5401384767603623,1.240978858050266,1.294981733082739,0.0010977536556252255,0.0016721546533576236,0.03593240704872077,0.04707541375368573
GSE126030_T_cells,lymph_node,trrust,formal_abs,codetection_odds_ratio,10,1071.0,1071.0,0.5,0.5008800470079099,0.0038974029361298432,0.5215526255547771,0.0032902470181614615,1.175925925925926,0.057410726042402084,0.0022917747497558593,0.005425231371513087,0.0017600940158198242,0.007794805872259716,1.376344919204712,1.374053144454956,0.49809201290226957,0.5036680811135502,0.5191989246280454,0.5239063264815088,1.1348567665757425,1.2169950852761096,-0.0015892019782465724,0.006172751477758291,-0.003815974195460827,0.007336162227100475
GSE126030_T_cells,lymph_node,trrust,formal_abs,coexpression_probability,10,1071.0,1071.0,0.5,0.5042757407974083,0.0008319483660011085,0.5050135248077493,0.0005216774871676124,1.0555555555555556,0.01952023247017521,0.00012706462293863297,0.00016496736839740524,0.00855148159481658,0.0016638967320022336,0.0256549883633852,0.025527923740446566,0.5036806007883935,0.5048708808064232,0.5046403392146239,0.5053867104008747,1.0415916224522161,1.069519488658895,9.054076698727012e-06,0.00024507516917853894,0.007361201576786865,0.009741761612846293
GSE126030_T_cells,lymph_node,trrust,formal_abs,mutual_information,10,1071.0,1071.0,0.5,0.5036361385512811,0.0021635843328585208,0.5127143532729772,0.0015247341248924983,1.0203703703703704,0.037497142095030675,3.123460337519646e-05,5.9750456436311e-05,0.007272277102562163,0.004327168665717058,0.0022019529715180397,0.0021707183681428433,0.50208840355716,0.5051838735454022,0.5116236241869938,0.5138050823589606,0.9935465308192053,1.0471942099215354,-1.1508298270336929e-05,7.397750502072985e-05,0.004176807114319888,0.010367747090804439
GSE126030_T_cells,lymph_node,trrust,formal_abs,pearson,10,1071.0,1071.0,0.5,0.5196854776769095,0.00575123818421369,0.5398474592481822,0.003505898645645582,1.3129629629629629,0.025376302211227768,0.000421147421002388,0.0005629913519365672,0.03937095535381907,0.011502476368427321,0.014606102369725704,0.014184954948723317,0.5155712897240542,0.5237996656297649,0.5373394904404499,0.5423554280559145,1.2948098499286216,1.3311160759973042,1.8407669402989598e-05,0.0008238871726017863,0.031142579448108325,0.047599331259529816
GSE126030_T_cells,lymph_node,trrust,formal_abs,spearman,10,1071.0,1071.0,0.5,0.5069022380193908,0.004369992824341127,0.5306357306321303,0.003357201804772867,1.2944444444444445,0.05754331450084649,0.0002668173983693123,0.00047269277395694105,0.013804476038781498,0.008739985648682143,0.027326738461852074,0.02705992106348276,0.5037761334735352,0.5100283425652464,0.5282341331364097,0.533037328127851,1.2532804370248631,1.3356084518640259,-7.132664187466369e-05,0.0006049614386132883,0.0075522669470703555,0.020056685130492642
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,10,441.0,441.0,0.5,0.5138450542726539,0.006243124631609378,0.5330195241982257,0.005766149808157838,1.2266666666666666,0.06354847582082143,0.030077815055847168,0.007786167502018658,0.02769010854530778,0.012486249263218651,1.4219475984573364,1.3918697834014893,0.5093789919527095,0.5183111165925983,0.528894669112203,0.5371443792842485,1.181206825625482,1.2721265077078512,0.024507926362374633,0.035647703749319706,0.0187579839054191,0.03662223318519646
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,formal_abs,coexpression_probability,10,441.0,441.0,0.5,0.5018387400311599,0.0010428836166805435,0.5049760580777989,0.0005885964601103681,0.9955555555555555,0.037478846342736336,0.0009862644597887992,0.0004231171847044183,0.0036774800623197157,0.0020857672333611005,0.027833241969347,0.026846977509558202,0.5010927060338627,0.5025847740284571,0.5045550015352397,0.5053971146203581,0.9687448039971438,1.0223663071139673,0.0006835846596832836,0.0012889442598943148,0.0021854120677252623,0.005169548056914169
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,formal_abs,mutual_information,10,441.0,441.0,0.5,0.5002992580252055,0.0037336982771996297,0.509688737944504,0.002137677893137417,1.0266666666666666,0.014054567378526185,0.00013738719280809164,8.784435951151005e-05,0.0005985160504110909,0.007467396554399226,0.002531067468225956,0.0023936802754178643,0.4976283311778675,0.5029701848725434,0.5081595353009459,0.511217940588062,1.0166126348322622,1.036720698501071,7.454712358255241e-05,0.00020022726203363088,-0.004743337644264838,0.005940369745087019
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,formal_abs,pearson,10,441.0,441.0,0.5,0.5384875643379045,0.006752967512273355,0.560143323910156,0.0048400693712366185,1.4044444444444444,0.07317978687542803,0.0012908341363072396,0.0009281706721427904,0.07697512867580894,0.01350593502454667,0.017547840252518654,0.016257006116211413,0.5336567823923264,0.5433183462834825,0.5566809468601523,0.5636057009601596,1.3520947785269695,1.4567941103619193,0.0006268608360872538,0.001954807436527225,0.06731356478465275,0.08663669256696513
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,formal_abs,spearman,10,441.0,441.0,0.5,0.5183832867992246,0.005431718797286745,0.5466709847866225,0.0033968276421711594,1.4044444444444444,0.06691312468525161,0.0027729611843824386,0.0009276879352656972,0.03676657359844922,0.010863437594573465,0.03132418543100357,0.028551224246621133,0.5144976692463932,0.5222689043520561,0.5442410406744648,0.5491009288987801,1.356577678601984,1.4523112102869047,0.0021093332133212393,0.003436589155443638,0.02899533849278629,0.04453780870411214
GSE126030_T_cells,lymph_node,trrust_dorothea_union,formal_abs,codetection_odds_ratio,10,2659.0,2659.0,0.5,0.5053131834505588,0.0021807506174886765,0.522855529661734,0.001410942907860717,1.262406015037594,0.022262073174137812,0.005035269260406494,0.001636993556707802,0.010626366901117512,0.0043615012349774674,1.3582276105880737,1.3531923413276672,0.5037531684361779,0.5068731984649396,0.521846201908691,0.523864857414777,1.246480687251653,1.278331342823535,0.0038642346146157045,0.006206303906197284,0.007506336872355709,0.013746396929879315
GSE126030_T_cells,lymph_node,trrust_dorothea_union,formal_abs,coexpression_probability,10,2659.0,2659.0,0.5,0.5031745980110267,0.0004795385660320053,0.5030086142707895,0.0003333777242558245,1.0218045112781955,0.010303160296287923,0.00016336850821971894,0.00014558056251709586,0.006349196022053439,0.0009590771320641035,0.027833241969347,0.02766987346112728,0.5028315567861451,0.5035176392359083,0.5027701302134523,0.5032470983281266,1.0144340744071096,1.0291749481492813,5.9226447450654225e-05,0.00026751056898878365,0.005663113572290195,0.007035278471816682
GSE126030_T_cells,lymph_node,trrust_dorothea_union,formal_abs,mutual_information,10,2659.0,2659.0,0.5,0.5023798417630078,0.001572178805058707,0.5059905389154585,0.0006959545864671031,0.9804511278195488,0.025361625344708826,3.878101706504822e-05,3.053232121447115e-05,0.004759683526015401,0.0031443576101174136,0.0024116854183375835,0.0023729044012725355,0.5012551727974167,0.5035045107285988,0.5054926829958,0.5064883948351171,0.9623085139830295,0.9985937416560681,1.6939510229514057e-05,6.0622523900582384e-05,0.0025103455948333837,0.007009021457197419
GSE126030_T_cells,lymph_node,trrust_dorothea_union,formal_abs,pearson,10,2659.0,2659.0,0.5,0.5276473240596802,0.003187273187556673,0.5425921767152817,0.00302285125396967,1.2654135338345864,0.030293692467953496,0.0011540954932570458,0.00025215953812041705,0.05529464811936045,0.00637454637511327,0.014243424870073795,0.01308932937681675,0.525367286173804,0.5299273619455563,0.5404297591950871,0.5447545942354763,1.2437427317208325,1.2870843359483404,0.0009737114262607946,0.001334479560253297,0.05073457234760823,0.05985472389111266
GSE126030_T_cells,lymph_node,trrust_dorothea_union,formal_abs,spearman,10,2659.0,2659.0,0.5,0.5157699036290071,0.00295511490669045,0.5341403388151942,0.0019726625108869617,1.2706766917293233,0.03130324811227271,0.0008803140372037888,0.00023465801589561434,0.031539807258014196,0.005910229813380947,0.02600819244980812,0.025127878412604332,0.5136559417726227,0.5178838654853914,0.5327291810649174,0.535551496565471,1.248283697013462,1.2930696864451845,0.0007124498049957326,0.001048178269411845,0.027311883545245354,0.03576773097078304
