dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,blood,trrust,7,669,NFKB1,SERPINB1,PPP2R5C,Activation,0.00704761615516664,0.25,0,0.44552457,0.44626307,0.3314042553191806,0.332028368794358,0.2344443,0.1794042553191626,677
GSE126030_T_cells,blood,trrust,7,1178,TP53,REEP5,TRAT1,Repression,0.02174182126965956,0.25,0,0.46566528,0.4641899,0.3155744680851362,0.3175035460993208,0.14933354,0.1293049645390148,1190
GSE126030_T_cells,blood,trrust,7,339,HIF1A,RORA,SELENOS,Activation,0.019715701991087825,0.25,0,0.5230283,0.5431146,0.3307234042553508,0.3318014184397481,0.61443985,0.3612482269503899,343
GSE126030_T_cells,blood,trrust,7,206,ETS1,CD6,SNRPC,Unknown,0.015583459999947764,0.25,0,0.46152306,0.47741088,0.3152907801418738,0.3161418439716611,0.4792279,0.3447375886525156,210
GSE126030_T_cells,blood,trrust,7,644,NFKB1,IRF7,UBALD2,Activation,0.01556078113056013,0.25,0,0.49369162,0.47400665,0.3300425531915209,0.3297588652482585,0.2344443,0.1794042553191626,652
GSE126030_T_cells,blood,trrust,7,844,RELA,IRF7,PSMA2,Activation,0.013454851348798924,0.25,0,0.49369162,0.4922768,0.3300425531915209,0.3312340425532232,0.20494032,0.1807092198581698,854
GSE126030_T_cells,blood,trrust,7,1186,TP53,TRIM22,SARS1,Activation,0.015254300321009493,0.25,0,0.41760677,0.4283883,0.3143829787234339,0.3132482269503842,0.14933354,0.1293049645390148,1198
GSE126030_T_cells,blood,trrust,7,1134,TP53,BTG2,CD6,Unknown,0.039569876976224105,0.25,0,0.49057263,0.46152306,0.3181843971631507,0.3152907801418738,0.14933354,0.1293049645390148,1146
GSE126030_T_cells,blood,trrust,7,976,SP3,RORA,RUNX3,Activation,0.02209403262760911,0.25,0,0.5230283,0.5016945,0.3307234042553508,0.3294184397163435,0.10893454,0.1016737588652526,987
GSE126030_T_cells,blood,trrust,7,899,RUNX1,CD6,REEP5,Unknown,0.004523815777809143,0.25,0,0.46152306,0.46566528,0.3152907801418738,0.3155744680851362,0.10536023,0.0934468085106417,910
GSE126030_T_cells,blood,trrust,7,807,RELA,BTG2,TRAT1,Unknown,0.02180258203756408,0.25,0,0.49057263,0.4641899,0.3181843971631507,0.3175035460993208,0.20494032,0.1807092198581698,816
GSE126030_T_cells,blood,trrust,7,1258,YY1,IRF7,PSMA2,Unknown,0.013454851348798924,0.25,0,0.49369162,0.4922768,0.3300425531915209,0.3312340425532232,0.3112751,0.2540141843971856,1271
GSE126030_T_cells,blood,trrust,7,220,ETS1,SQSTM1,PNN,Unknown,0.006136531453360582,0.25,0,0.4219214,0.41914135,0.3210780141844276,0.3215886524823,0.4792279,0.3447375886525156,224
