tf,target,mode,source_db,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,CASP1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1602836879432738,0.14933354,0.19024418,0.08339026422030789,1.5370978081695097,2982
TP53,CASP3,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1446808510638393,0.14933354,0.16743392,0.06574263825821361,1.3614873618873031,2983
TP53,CCDC57,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.107631205673764,0.14933354,0.11699118,0.026716576826946628,0.944492374897192,2984
TP53,CCNG1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.3872907801418823,0.14933354,0.530013,0.34625938754209984,4.092070155715352,2985
TP53,CCNG2,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0557163120567374,0.14933354,0.06303501,-0.015027721857381068,0.36018852635822457,2986
TP53,CCNK,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0756312056737602,0.14933354,0.07988559,-0.0019909246843393424,0.5843313141584127,2987
TP53,CD82,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0570780141843969,0.14933354,0.067403786,-0.011647728610474884,0.3755145289428507,2988
TP53,CDC42EP3,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1316312056737668,0.14933354,0.15705034,0.057709168407914534,1.2146131704512757,2989
TP53,CDK4,Unknown,TRRUST,,,0.1293049645390148,0.2224113475177493,0.14933354,0.3623392,0.21653510969331582,2.236346676093204,2990
TP53,CDKN1B,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.2375035460993113,0.14933354,0.28443575,0.15626350617995324,2.4062098714061735,2991
TP53,CEP85L,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0674609929078018,0.14933354,0.07182906,-0.008224024525919034,0.4923752986506395,2992
TP53,CHD2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1518297872340529,0.14933354,0.16993076,0.06767436978635906,1.441948875456605,2993
TP53,CHD9,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0759716312056751,0.14933354,0.080566406,-0.0014641974082360034,0.5881628148045696,2994
TP53,CIC,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0520851063829785,0.14933354,0.0539004,-0.02209490042481546,0.3193191861325519,2995
TP53,COP1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0853900709219883,0.14933354,0.09083566,0.00648082178495779,0.6941676660149197,2996
TP53,CTBS,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0754609929078027,0.14933354,0.079658665,-0.0021664898695432067,0.5824155638353338,2997
TP53,CTNNB1,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.1661276595744802,0.14933354,0.20193277,0.09243338185001819,1.6028719025952092,2998
TP53,CTSD,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.0919148936170245,0.14933354,0.09923269,0.012977356442277986,0.7676047617329328,2999
TP53,CUX1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0663829787234045,0.14933354,0.06995677,-0.00967256012404766,0.48024221327114147,3000
TP53,CYFIP2,Unknown,TRRUST,,,0.1293049645390148,0.1753191489361834,0.14933354,0.20374888,0.09383845263772594,1.706322420041454,3001
TP53,DDB1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1459290780141941,0.14933354,0.17015775,0.06784998526014743,1.37553619758988,3002
TP53,DDB2,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1167659574468147,0.14933354,0.12936015,0.036286084412408846,1.0473043089024106,3003
