run_dir,dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,coexpression_probability,8,141,141,0.5,0.5046778331069866,0.5124883675023556,0.9333333333333332,0.0217948723584413,0.0217948723584413,0.0,0.0093556662139731
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,8,141,141,0.5,0.537850208742015,0.5399233516026117,1.2,1.4339518547058103,1.393858551979065,0.0400933027267456,0.0757004174840298
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,pearson,9,141,141,0.5,0.543131633217645,0.5453297512170823,1.2,0.0508833937346935,0.0447381027042865,0.0061452910304069,0.08626326643529
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,spearman,9,141,141,0.5,0.5512801166943313,0.5445734010077722,1.2,0.0459783896803855,0.0431316755712032,0.0028467141091823,0.1025602333886626
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,mutual_information,9,141,141,0.5,0.5450933051657361,0.5404632211595066,1.3333333333333333,0.0012139597674831,0.0009784521535038,0.0002355076139792,0.0901866103314723
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,coexpression_probability,9,141,141,0.5,0.5090035712489311,0.5151943538518482,0.9333333333333332,0.0217948723584413,0.0217948723584413,0.0,0.0180071424978622
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,9,141,141,0.5,0.5691363613500326,0.5483087517241602,1.2,1.4339518547058103,1.321879506111145,0.1120723485946655,0.1382727227000653
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,0,752,752,0.5,0.5656219938320507,0.5646930357986453,1.3421052631578947,0.0455768406391143,0.036845238879323,0.0087316017597913,0.1312439876641014
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,0,752,752,0.5,0.5797173848460841,0.5705356582543256,1.236842105263158,0.040364833548665,0.0303917303681373,0.0099731031805276,0.1594347696921683
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,0,752,752,0.5,0.5748137944205522,0.5636061024458856,1.263157894736842,0.0008822859381325,0.0005293420981615,0.0003529438399709,0.1496275888411045
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,0,752,752,0.5,0.5189839505998189,0.5153622167533655,1.0526315789473684,0.018414918333292,0.0174825172871351,0.0009324010461568,0.0379679011996378
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,0,752,752,0.5,0.5921293218085106,0.5903367675738946,1.3157894736842106,1.4351056218147278,1.3186714053153992,0.1164342164993286,0.1842586436170212
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,1,752,752,0.5,0.5612091161158895,0.5602069420687046,1.263157894736842,0.0455768406391143,0.0370836220681667,0.0084932185709476,0.122418232231779
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,1,752,752,0.5,0.5712143503847895,0.5636294257054715,1.236842105263158,0.040364833548665,0.0323574356734752,0.0080073978751897,0.142428700769579
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,1,752,752,0.5,0.5680437273653236,0.5588923824657464,1.2105263157894737,0.0008822859381325,0.0005864421837031,0.0002958437544293,0.1360874547306474
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,1,752,752,0.5,0.5191006606496152,0.5154785827438382,1.0263157894736843,0.018414918333292,0.0174242425709962,0.0009906757622957,0.0382013212992304
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,1,752,752,0.5,0.5853504130828429,0.5800514329932261,1.3157894736842106,1.4351056218147278,1.3088284134864807,0.126277208328247,0.1707008261656859
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,2,752,752,0.5,0.5576441545948393,0.5580663631749777,1.2894736842105263,0.0455768406391143,0.0371712539345026,0.0084055867046117,0.1152883091896785
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,2,752,752,0.5,0.5718014373019465,0.5646444504852443,1.236842105263158,0.040364833548665,0.0314852632582187,0.0088795702904462,0.1436028746038931
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,2,752,752,0.5,0.5688403618718877,0.5610971912698683,1.263157894736842,0.0008822859381325,0.0005852354806847,0.0002970504574477,0.1376807237437753
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,2,752,752,0.5,0.5172660140334994,0.5150609972853437,1.0263157894736843,0.018414918333292,0.0170163176953792,0.0013986006379127,0.0345320280669987
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,2,752,752,0.5,0.5818199340765052,0.5822267463856279,1.3157894736842106,1.4351056218147278,1.3229201436042786,0.1121854782104492,0.1636398681530104
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,3,752,752,0.5,0.5665282650520598,0.5608391668963977,1.1842105263157894,0.0455768406391143,0.0358460415154695,0.0097307991236448,0.1330565301041195
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,3,752,752,0.5,0.5744663167722952,0.5645324064817334,1.1842105263157894,0.040364833548665,0.0317705292254686,0.0085943043231964,0.1489326335445904
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,3,752,752,0.5,0.5735759605590766,0.5618087246177378,1.2105263157894737,0.0008822859381325,0.0005378478672355,0.000344438070897,0.1471519211181531
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,3,752,752,0.5,0.5190652939678588,0.516107997577195,1.0263157894736843,0.018414918333292,0.0176573423668742,0.0007575759664177,0.0381305879357174
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,3,752,752,0.5,0.5921125226346763,0.579163805549229,1.1842105263157894,1.4351056218147278,1.3115164041519165,0.1235892176628112,0.1842250452693525
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,4,752,752,0.5,0.567601643843368,0.5670371317002507,1.3157894736842106,0.0455768406391143,0.0364834927022457,0.0090933479368686,0.1352032876867361
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,4,752,752,0.5,0.5751577354006338,0.5687340781750748,1.2105263157894737,0.040364833548665,0.0312571860849857,0.0091076474636793,0.1503154708012675
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,4,752,752,0.5,0.5707147960049797,0.562394030202886,1.2105263157894737,0.0008822859381325,0.0005621842574328,0.0003201016806997,0.1414295920099593
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,4,752,752,0.5,0.5197947317790856,0.5167729654762987,1.0263157894736843,0.018414918333292,0.0173659678548574,0.0010489504784345,0.039589463558171
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,4,752,752,0.5,0.5921929818356723,0.5846250851423223,1.3421052631578947,1.4351056218147278,1.306576132774353,0.1285294890403747,0.1843859636713445
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,5,752,752,0.5,0.5621100823336351,0.5624824539510791,1.236842105263158,0.0455768406391143,0.0379631370306015,0.0076137036085128,0.1242201646672702
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,5,752,752,0.5,0.5737563306360344,0.5679447074882468,1.1842105263157894,0.040364833548665,0.0317787062376737,0.0085861273109912,0.1475126612720687
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,5,752,752,0.5,0.5748951377885921,0.5646956006205006,1.1842105263157894,0.0008822859381325,0.0005295673618093,0.0003527185763232,0.1497902755771842
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,5,752,752,0.5,0.5193385015844273,0.5166470872930448,1.0263157894736843,0.018414918333292,0.0174825172871351,0.0009324010461568,0.0386770031688545
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,5,752,752,0.5,0.5894007823110005,0.5876676627873467,1.368421052631579,1.4351056218147278,1.32426655292511,0.1108390688896179,0.1788015646220009
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,6,752,752,0.5,0.5560066772295157,0.554133978861696,1.263157894736842,0.0455768406391143,0.0375706832855939,0.0080061573535203,0.1120133544590311
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,6,752,752,0.5,0.5625477450203713,0.5532117432763874,1.1842105263157894,0.040364833548665,0.0332649555057287,0.0070998780429363,0.1250954900407423
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,mutual_information,6,752,752,0.5,0.5577573279764599,0.5496277385539178,1.263157894736842,0.0008822859381325,0.0006456283153966,0.0002366576227359,0.1155146559529198
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,coexpression_probability,6,752,752,0.5,0.5148646163422362,0.5130489017658494,1.0263157894736843,0.018414918333292,0.0177156180143356,0.0006993003189563,0.0297292326844726
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,codetection_odds_ratio,6,752,752,0.5,0.573511416364871,0.561023914389176,1.105263157894737,1.4351056218147278,1.3244121074676514,0.1106935143470764,0.147022832729742
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,pearson,7,752,752,0.5,0.5604027557718424,0.562982851384997,1.263157894736842,0.0455768406391143,0.0372055321931839,0.0083713084459304,0.120805511543685
adult_celltype__loop_of_henle,ZJU_HCL_adult_celltype,Loop of Henle,trrust_dorothea_union,formal_abs,spearman,7,752,752,0.5,0.5681427540742418,0.5640724009878471,1.2105263157894737,0.040364833548665,0.0323291644454002,0.0080356691032648,0.1362855081484835
