result_source,dataset,condition,edge_set,metric,top_level,repeats,mean_actual_top_n,mean_curated_positive_fraction,sd_curated_positive_fraction,mean_delta_vs_0_5,repeats_above_0_5,trrust_union_known_fraction_mean,analysis_group,source_group,ci95_curated_positive_fraction,min_curated_positive_fraction,max_curated_positive_fraction,complete_threshold_repeats,mean_total_pairs_ranked,mean_positive_pairs_in_evaluation,mean_negative_pairs_in_evaluation,all_repeats_above_0_5,context_level,context_label,fixed_top100_valid,strict_top500_valid
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,spearman,top_100,10,96.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,96.0,48.0,48.0,False,Tissue contexts,"Adult
colon",False,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,spearman,top_500,10,96.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,96.0,48.0,48.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_intersection,spearman,top_5pct,10,5.0,0.64,0.1264911064067352,0.1399999999999999,9.0,,Adult tissues,hcl_adult_tissue,0.0784,0.4,0.8,10.0,96.0,48.0,48.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,codetection_odds_ratio,top_100,10,100.0,0.45,0.0149071198499986,-0.0499999999999999,0.0,,Adult tissues,hcl_adult_tissue,0.0092395286075042,0.42,0.47,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,codetection_odds_ratio,top_500,10,336.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,codetection_odds_ratio,top_5pct,10,17.0,0.6470588235294118,0.0,0.1470588235294118,10.0,,Adult tissues,hcl_adult_tissue,7.253457094217688e-17,0.6470588235294118,0.6470588235294118,10.0,336.0,168.0,168.0,True,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,coexpression_probability,top_100,10,100.0,0.4859999999999999,0.0096609178307929,-0.014,0.0,,Adult tissues,hcl_adult_tissue,0.0059878989080756,0.47,0.5,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,coexpression_probability,top_500,10,336.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,coexpression_probability,top_5pct,10,17.0,0.5294117647058824,0.0277296776935901,0.0294117647058823,9.0,,Adult tissues,hcl_adult_tissue,0.0171870322976454,0.4705882352941176,0.5882352941176471,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,mutual_information,top_100,10,100.0,0.479,0.0152388392675499,-0.021,0.0,,Adult tissues,hcl_adult_tissue,0.0094451304326032,0.46,0.5,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,mutual_information,top_500,10,336.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,mutual_information,top_5pct,10,17.0,0.5470588235294118,0.0284144642082146,0.0470588235294117,10.0,,Adult tissues,hcl_adult_tissue,0.017611467376693,0.5294117647058824,0.5882352941176471,10.0,336.0,168.0,168.0,True,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,pearson,top_100,10,100.0,0.4599999999999999,0.0124721912892464,-0.04,0.0,,Adult tissues,hcl_adult_tissue,0.0077303442499168,0.44,0.47,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,pearson,top_500,10,336.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,pearson,top_5pct,10,17.0,0.5588235294117647,0.0310027221585135,0.0588235294117647,10.0,,Adult tissues,hcl_adult_tissue,0.0192156862745098,0.5294117647058824,0.5882352941176471,10.0,336.0,168.0,168.0,True,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,spearman,top_100,10,100.0,0.4669999999999999,0.024517567397911,-0.033,0.0,,Adult tissues,hcl_adult_tissue,0.0151961457101609,0.43,0.49,10.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,spearman,top_500,10,336.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,336.0,168.0,168.0,False,Tissue contexts,"Adult
colon",True,False
,ZJU_HCL_adult_tissue,AdultColon,trrust_dorothea_union,spearman,top_5pct,10,17.0,0.6,0.0464006257498009,0.1,10.0,,Adult tissues,hcl_adult_tissue,0.0287594057963801,0.5294117647058824,0.6470588235294118,10.0,336.0,168.0,168.0,True,Tissue contexts,"Adult
colon",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,codetection_odds_ratio,top_100,10,100.0,0.669,0.0213177026070926,0.1689999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0132128489652223,0.64,0.7,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,codetection_odds_ratio,top_500,10,500.0,0.5972,0.0076710132606093,0.0971999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0047545432775165,0.582,0.608,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,codetection_odds_ratio,top_5pct,10,77.0,0.6337662337662338,0.0272417882641597,0.1337662337662337,10.0,,Adult tissues,hcl_adult_tissue,0.0168846352963547,0.5974025974025974,0.6753246753246753,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,coexpression_probability,top_100,10,100.0,0.503,0.0133749350984926,0.003,5.0,,Adult tissues,hcl_adult_tissue,0.0082898706597603,0.48,0.52,10.0,1532.0,766.0,766.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,coexpression_probability,top_500,10,500.0,0.524,0.0042163702135578,0.024,10.0,,Adult tissues,hcl_adult_tissue,0.0026133333333333,0.518,0.53,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,coexpression_probability,top_5pct,10,77.0,0.5181818181818182,0.0041068541041147,0.0181818181818181,10.0,,Adult tissues,hcl_adult_tissue,0.0025454545454545,0.5064935064935064,0.5194805194805194,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,mutual_information,top_100,10,100.0,0.594,0.0245854518861143,0.0939999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0152382209518623,0.56,0.63,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,mutual_information,top_500,10,500.0,0.5843999999999999,0.0080443216687991,0.0843999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0049859222260725,0.576,0.594,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,mutual_information,top_5pct,10,77.0,0.6142857142857142,0.0274132297817966,0.1142857142857142,10.0,,Adult tissues,hcl_adult_tissue,0.0169908958498794,0.5714285714285714,0.6493506493506493,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,pearson,top_100,10,100.0,0.593,0.0262678510731273,0.093,10.0,,Adult tissues,hcl_adult_tissue,0.0162809827713194,0.55,0.63,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,pearson,top_500,10,500.0,0.5944,0.0051467357508316,0.0943999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0031899798675784,0.586,0.6,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,pearson,top_5pct,10,77.0,0.6051948051948052,0.0288455952362904,0.1051948051948051,10.0,,Adult tissues,hcl_adult_tissue,0.0178786851563561,0.5454545454545454,0.6363636363636364,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,spearman,top_100,10,100.0,0.614,0.0164654520469713,0.1139999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0102053929098513,0.59,0.64,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,spearman,top_500,10,500.0,0.5965999999999999,0.0090455636763124,0.0965999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0056064984516977,0.58,0.606,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,dorothea_ab,spearman,top_5pct,10,77.0,0.6506493506493507,0.0224524718266492,0.1506493506493506,10.0,,Adult tissues,hcl_adult_tissue,0.0139161862143026,0.6233766233766234,0.6883116883116883,10.0,1532.0,766.0,766.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,codetection_odds_ratio,top_100,10,100.0,0.671,0.0218326971917503,0.1709999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0135320459157758,0.64,0.71,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,codetection_odds_ratio,top_500,10,500.0,0.5721999999999999,0.0046619023298792,0.0721999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0028894769999661,0.566,0.578,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,codetection_odds_ratio,top_5pct,10,45.0,0.6733333333333333,0.0445061300319994,0.1733333333333333,10.0,,Adult tissues,hcl_adult_tissue,0.0275851851851851,0.6,0.7333333333333333,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,coexpression_probability,top_100,10,100.0,0.502,0.0091893658347268,0.002,3.0,,Adult tissues,hcl_adult_tissue,0.0056956279528931,0.49,0.52,10.0,892.0,446.0,446.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,coexpression_probability,top_500,10,500.0,0.513,0.001943650631615,0.013,10.0,,Adult tissues,hcl_adult_tissue,0.0012046871424196,0.51,0.516,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,coexpression_probability,top_5pct,10,45.0,0.5577777777777777,0.0126143602710565,0.0577777777777777,10.0,,Adult tissues,hcl_adult_tissue,0.0078184614977656,0.5333333333333333,0.5777777777777777,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,mutual_information,top_100,10,100.0,0.651,0.0144913767461894,0.151,10.0,,Adult tissues,hcl_adult_tissue,0.0089818483621134,0.63,0.68,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,mutual_information,top_500,10,500.0,0.5416000000000001,0.003747591819348,0.0416,10.0,,Adult tissues,hcl_adult_tissue,0.0023227814743918,0.534,0.546,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,mutual_information,top_5pct,10,45.0,0.6822222222222222,0.0332096470688295,0.1822222222222222,10.0,,Adult tissues,hcl_adult_tissue,0.0205835525054558,0.6222222222222222,0.7333333333333333,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,pearson,top_100,10,100.0,0.625,0.0222361067735439,0.125,10.0,,Adult tissues,hcl_adult_tissue,0.0137820817650229,0.6,0.67,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,pearson,top_500,10,500.0,0.542,0.0062538876797646,0.042,10.0,,Adult tissues,hcl_adult_tissue,0.0038761997425886,0.53,0.554,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,pearson,top_5pct,10,45.0,0.6733333333333333,0.0432557076167597,0.1733333333333333,10.0,,Adult tissues,hcl_adult_tissue,0.0268101653427659,0.6222222222222222,0.7333333333333333,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,spearman,top_100,10,100.0,0.661,0.0166332999331662,0.161,10.0,,Adult tissues,hcl_adult_tissue,0.0103094261075322,0.64,0.68,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,spearman,top_500,10,500.0,0.5432,0.0049170903772228,0.0432,10.0,,Adult tissues,hcl_adult_tissue,0.0030476441903724,0.534,0.55,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust,spearman,top_5pct,10,45.0,0.7022222222222222,0.0334565623426258,0.2022222222222222,10.0,,Adult tissues,hcl_adult_tissue,0.0207365921776947,0.6666666666666666,0.7555555555555555,10.0,892.0,446.0,446.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,codetection_odds_ratio,top_100,10,100.0,0.646,0.0177638834592989,0.146,10.0,,Adult tissues,hcl_adult_tissue,0.0110101690369504,0.62,0.68,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,codetection_odds_ratio,top_500,10,426.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,False
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,codetection_odds_ratio,top_5pct,10,22.0,0.6,0.0635641726163728,0.1,9.0,,Adult tissues,hcl_adult_tissue,0.0393974823581611,0.5,0.7272727272727273,10.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,coexpression_probability,top_100,10,100.0,0.534,0.0084327404271156,0.034,10.0,,Adult tissues,hcl_adult_tissue,0.0052266666666666,0.52,0.54,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,coexpression_probability,top_500,10,426.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,False
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,coexpression_probability,top_5pct,10,22.0,0.5,0.0,0.0,0.0,,Adult tissues,hcl_adult_tissue,0.0,0.5,0.5,10.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,mutual_information,top_100,10,100.0,0.584,0.0171269767715535,0.0839999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0106154101820576,0.56,0.6,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,mutual_information,top_500,10,426.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,False
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,mutual_information,top_5pct,10,22.0,0.6454545454545454,0.046945252681302,0.1454545454545454,10.0,,Adult tissues,hcl_adult_tissue,0.029096969065788,0.5454545454545454,0.6818181818181818,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,pearson,top_100,10,100.0,0.617,0.0149443411809732,0.1169999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0092625986274551,0.58,0.63,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,pearson,top_500,10,426.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,False
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,pearson,top_5pct,10,22.0,0.6727272727272726,0.0358550289884825,0.1727272727272727,10.0,,Adult tissues,hcl_adult_tissue,0.0222231772062937,0.6363636363636364,0.7272727272727273,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,spearman,top_100,10,100.0,0.597,0.0194650684275419,0.0969999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0120645744042446,0.57,0.62,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,spearman,top_500,10,426.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,426.0,213.0,213.0,False,Tissue contexts,"Adult
kidney",True,False
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_intersection,spearman,top_5pct,10,22.0,0.6772727272727272,0.045201314818716,0.1772727272727272,10.0,,Adult tissues,hcl_adult_tissue,0.0280160651800468,0.6363636363636364,0.7727272727272727,10.0,426.0,213.0,213.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,codetection_odds_ratio,top_100,10,100.0,0.665,0.031001792062897,0.165,10.0,,Adult tissues,hcl_adult_tissue,0.0192151097952742,0.63,0.73,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,codetection_odds_ratio,top_500,10,500.0,0.6202,0.0097273954490512,0.1202,10.0,,Adult tissues,hcl_adult_tissue,0.006029102162751,0.606,0.634,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,codetection_odds_ratio,top_5pct,10,100.0,0.665,0.031001792062897,0.165,10.0,,Adult tissues,hcl_adult_tissue,0.0192151097952742,0.63,0.73,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,coexpression_probability,top_100,10,100.0,0.516,0.006992058987801,0.016,9.0,,Adult tissues,hcl_adult_tissue,0.0043337230593977,0.5,0.52,10.0,1994.0,997.0,997.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,coexpression_probability,top_500,10,500.0,0.522,0.0021081851067789,0.022,10.0,,Adult tissues,hcl_adult_tissue,0.0013066666666666,0.518,0.524,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,coexpression_probability,top_5pct,10,100.0,0.516,0.006992058987801,0.016,9.0,,Adult tissues,hcl_adult_tissue,0.0043337230593977,0.5,0.52,10.0,1994.0,997.0,997.0,False,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,mutual_information,top_100,10,100.0,0.65,0.0266666666666666,0.15,10.0,,Adult tissues,hcl_adult_tissue,0.0165281712371467,0.62,0.71,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,mutual_information,top_500,10,500.0,0.5992,0.0083373323737938,0.0991999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0051675321425651,0.582,0.61,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,mutual_information,top_5pct,10,100.0,0.65,0.0266666666666666,0.15,10.0,,Adult tissues,hcl_adult_tissue,0.0165281712371467,0.62,0.71,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,pearson,top_100,10,100.0,0.63,0.0249443825784929,0.1299999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0154606884998336,0.6,0.69,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,pearson,top_500,10,500.0,0.5963999999999999,0.0081540719207576,0.0963999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0050539461369859,0.586,0.612,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,pearson,top_5pct,10,100.0,0.63,0.0249443825784929,0.1299999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0154606884998336,0.6,0.69,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,spearman,top_100,10,100.0,0.667,0.0371333931776896,0.167,10.0,,Adult tissues,hcl_adult_tissue,0.0230155155396431,0.62,0.74,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,spearman,top_500,10,500.0,0.5982,0.0090160350980289,0.0981999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.005588196449263,0.582,0.612,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultKidney,trrust_dorothea_union,spearman,top_5pct,10,100.0,0.667,0.0371333931776896,0.167,10.0,,Adult tissues,hcl_adult_tissue,0.0230155155396431,0.62,0.74,10.0,1994.0,997.0,997.0,True,Tissue contexts,"Adult
kidney",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,codetection_odds_ratio,top_100,10,100.0,0.627,0.0205750658160146,0.127,10.0,,Adult tissues,hcl_adult_tissue,0.0127525579133495,0.6,0.65,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,codetection_odds_ratio,top_500,10,450.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,False
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,codetection_odds_ratio,top_5pct,10,23.0,0.7130434782608696,0.0586911789313524,0.2130434782608695,10.0,,Adult tissues,hcl_adult_tissue,0.0363771695807779,0.6086956521739131,0.782608695652174,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,coexpression_probability,top_100,10,100.0,0.506,0.0117378779077726,0.006,7.0,,Adult tissues,hcl_adult_tissue,0.0072752121007645,0.49,0.52,10.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,coexpression_probability,top_500,10,450.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,False
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,coexpression_probability,top_5pct,10,23.0,0.5217391304347826,0.0,0.0217391304347825,10.0,,Adult tissues,hcl_adult_tissue,7.253457094217688e-17,0.5217391304347826,0.5217391304347826,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,mutual_information,top_100,10,100.0,0.599,0.0179195734076208,0.0989999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0111066666666666,0.57,0.63,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,mutual_information,top_500,10,450.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,False
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,mutual_information,top_5pct,10,23.0,0.6565217391304348,0.0559427799003442,0.1565217391304347,10.0,,Adult tissues,hcl_adult_tissue,0.0346736942128087,0.5652173913043478,0.7391304347826086,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,pearson,top_100,10,100.0,0.586,0.0222111083319435,0.0859999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.0137665875703942,0.54,0.62,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,pearson,top_500,10,450.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,False
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,pearson,top_5pct,10,23.0,0.6956521739130435,0.0542269186488976,0.1956521739130435,10.0,,Adult tissues,hcl_adult_tissue,0.0336101923909427,0.6086956521739131,0.782608695652174,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,spearman,top_100,10,100.0,0.61,0.02,0.1099999999999999,10.0,,Adult tissues,hcl_adult_tissue,0.01239612842786,0.57,0.63,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,spearman,top_500,10,450.0,,0.0,,,,Adult tissues,hcl_adult_tissue,,,,0.0,450.0,225.0,225.0,False,Tissue contexts,"Adult
liver",True,False
,ZJU_HCL_adult_tissue,AdultLiver,dorothea_ab,spearman,top_5pct,10,23.0,0.6652173913043479,0.0460586915422339,0.1652173913043478,10.0,,Adult tissues,hcl_adult_tissue,0.0285474727788361,0.5652173913043478,0.6956521739130435,10.0,450.0,225.0,225.0,True,Tissue contexts,"Adult
liver",True,True
